"CID","AID"
"CID8427","AID2750"
"CID2220","AID281"
"CID4476","AID281"
"CID4592","AID281"
"CID6353","AID281"
"CID7216","AID281"
"CID8427","AID281"
"CID2220","AID442"
"CID4476","AID442"
"CID4592","AID442"
"CID6353","AID442"
"CID7216","AID442"
"CID8427","AID442"
"CID2789","AID3716"
"CID5727","AID3716"
"CID3251","AID710"
"CID6051","AID710"
"CID2748","AID787"
"CID5308","AID787"
"CID5406","AID787"
"CID7294","AID787"
"CID2748","AID970"
"CID5308","AID970"
"CID5406","AID970"
"CID7294","AID970"
"CID1888","AID2306"
"CID5144","AID2306"
"CID6437","AID2306"
"CID7060","AID2306"
"CID8365","AID2306"
"CID8400","AID2306"
"CID1888","AID388"
"CID5144","AID388"
"CID6437","AID388"
"CID7060","AID388"
"CID8365","AID388"
"CID8400","AID388"
"CID1888","AID3906"
"CID5144","AID3906"
"CID6437","AID3906"
"CID7060","AID3906"
"CID8365","AID3906"
"CID8400","AID3906"
"CID1888","AID614"
"CID5144","AID614"
"CID6437","AID614"
"CID7060","AID614"
"CID8365","AID614"
"CID8400","AID614"
"CID114","AID1363"
"CID1509","AID1363"
"CID2633","AID1363"
"CID114","AID2952"
"CID1509","AID2952"
"CID2633","AID2952"
"CID114","AID3298"
"CID1509","AID3298"
"CID2633","AID3298"
"CID2066","AID1103"
"CID2067","AID1103"
"CID3994","AID1103"
"CID4969","AID1103"
"CID5562","AID1103"
"CID5568","AID1103"
"CID8695","AID1103"
"CID512","AID687"
"CID3358","AID687"
"CID6298","AID687"
"CID7058","AID687"
"CID325","AID1246"
"CID391","AID1246"
"CID1430","AID1246"
"CID1621","AID1246"
"CID6524","AID1246"
"CID325","AID3998"
"CID391","AID3998"
"CID1430","AID3998"
"CID1621","AID3998"
"CID6524","AID3998"
"CID325","AID598"
"CID391","AID598"
"CID1430","AID598"
"CID1621","AID598"
"CID6524","AID598"
"CID851","AID219"
"CID1317","AID219"
"CID2026","AID219"
"CID2422","AID219"
"CID3223","AID219"
"CID3485","AID219"
"CID5913","AID219"
"CID1376","AID1941"
"CID3450","AID1941"
"CID5404","AID1941"
"CID1376","AID3642"
"CID3450","AID3642"
"CID5404","AID3642"
"CID3581","AID144"
"CID8032","AID144"
"CID3581","AID2334"
"CID8032","AID2334"
"CID1531","AID3119"
"CID2079","AID155"
"CID2430","AID155"
"CID3685","AID155"
"CID3818","AID155"
"CID4934","AID155"
"CID5326","AID155"
"CID2079","AID717"
"CID2430","AID717"
"CID3685","AID717"
"CID3818","AID717"
"CID4934","AID717"
"CID5326","AID717"
"CID3966","AID190"
"CID4343","AID190"
"CID6004","AID190"
"CID7908","AID190"
"CID3966","AID2761"
"CID4343","AID2761"
"CID6004","AID2761"
"CID7908","AID2761"
"CID3966","AID3753"
"CID4343","AID3753"
"CID6004","AID3753"
"CID7908","AID3753"
"CID3400","AID1149"
"CID8761","AID1149"
"CID3400","AID2378"
"CID8761","AID2378"
"CID753","AID3384"
"CID757","AID3384"
"CID1241","AID3384"
"CID3087","AID3384"
"CID4477","AID3384"
"CID5788","AID3384"
"CID1903","AID1616"
"CID5103","AID1616"
"CID7608","AID1616"
"CID128","AID1879"
"CID4599","AID1879"
"CID4831","AID1879"
"CID7796","AID1879"
"CID8327","AID1879"
"CID128","AID982"
"CID4599","AID982"
"CID4831","AID982"
"CID7796","AID982"
"CID8327","AID982"
"CID6652","AID2184"
"CID3407","AID2103"
"CID4074","AID2103"
"CID4769","AID2103"
"CID3407","AID3375"
"CID4074","AID3375"
"CID4769","AID3375"
"CID250","AID1668"
"CID1568","AID1668"
"CID1695","AID1668"
"CID250","AID2028"
"CID1568","AID2028"
"CID1695","AID2028"
"CID250","AID3335"
"CID1568","AID3335"
"CID1695","AID3335"
"CID3964","AID1507"
"CID4376","AID1507"
"CID1382","AID86"
"CID2046","AID86"
"CID5876","AID86"
"CID8277","AID86"
"CID2276","AID3209"
"CID1592","AID2661"
"CID4004","AID2661"
"CID4324","AID2661"
"CID4792","AID2661"
"CID5329","AID2661"
"CID6912","AID2661"
"CID1592","AID2673"
"CID4004","AID2673"
"CID4324","AID2673"
"CID4792","AID2673"
"CID5329","AID2673"
"CID6912","AID2673"
"CID4143","AID1030"
"CID5736","AID1030"
"CID5959","AID1030"
"CID8140","AID1030"
"CID4143","AID3674"
"CID5736","AID3674"
"CID5959","AID3674"
"CID8140","AID3674"
"CID6225","AID1303"
"CID6525","AID1303"
"CID7031","AID1303"
"CID6225","AID2924"
"CID6525","AID2924"
"CID7031","AID2924"
"CID6225","AID3847"
"CID6525","AID3847"
"CID7031","AID3847"
"CID6225","AID749"
"CID6525","AID749"
"CID7031","AID749"
"CID1263","AID1476"
"CID3187","AID1476"
"CID4622","AID1476"
"CID4902","AID1476"
"CID8568","AID1476"
"CID1263","AID3551"
"CID3187","AID3551"
"CID4622","AID3551"
"CID4902","AID3551"
"CID8568","AID3551"
"CID1263","AID420"
"CID3187","AID420"
"CID4622","AID420"
"CID4902","AID420"
"CID8568","AID420"
"CID1263","AID852"
"CID3187","AID852"
"CID4622","AID852"
"CID4902","AID852"
"CID8568","AID852"
"CID8096","AID2418"
"CID8096","AID3745"
"CID214","AID2372"
"CID1107","AID2372"
"CID4217","AID2372"
"CID5419","AID2372"
"CID7320","AID2372"
"CID214","AID2439"
"CID1107","AID2439"
"CID4217","AID2439"
"CID5419","AID2439"
"CID7320","AID2439"
"CID2945","AID2659"
"CID3684","AID2659"
"CID5458","AID2659"
"CID6065","AID2659"
"CID6411","AID2659"
"CID6968","AID2659"
"CID8725","AID2659"
"CID2062","AID1170"
"CID2834","AID1170"
"CID4419","AID1170"
"CID4514","AID1170"
"CID4844","AID1170"
"CID5299","AID1170"
"CID2062","AID3584"
"CID2834","AID3584"
"CID4419","AID3584"
"CID4514","AID3584"
"CID4844","AID3584"
"CID5299","AID3584"
"CID2062","AID3591"
"CID2834","AID3591"
"CID4419","AID3591"
"CID4514","AID3591"
"CID4844","AID3591"
"CID5299","AID3591"
"CID2064","AID2490"
"CID4381","AID2490"
"CID5357","AID2490"
"CID6396","AID2490"
"CID8885","AID2490"
"CID2064","AID3621"
"CID4381","AID3621"
"CID5357","AID3621"
"CID6396","AID3621"
"CID8885","AID3621"
"CID1771","AID770"
"CID3177","AID770"
"CID7947","AID770"
"CID8181","AID770"
"CID8292","AID770"
"CID469","AID1254"
"CID1605","AID1254"
"CID2445","AID1254"
"CID7323","AID1254"
"CID469","AID3037"
"CID1605","AID3037"
"CID2445","AID3037"
"CID7323","AID3037"
"CID987","AID1776"
"CID1770","AID1776"
"CID5408","AID1776"
"CID987","AID366"
"CID1770","AID366"
"CID5408","AID366"
"CID987","AID906"
"CID1770","AID906"
"CID5408","AID906"
"CID98","AID1628"
"CID1111","AID1628"
"CID5258","AID1628"
"CID7222","AID1628"
"CID7880","AID1628"
"CID8056","AID1628"
"CID98","AID459"
"CID1111","AID459"
"CID5258","AID459"
"CID7222","AID459"
"CID7880","AID459"
"CID8056","AID459"
"CID1744","AID2885"
"CID3318","AID2885"
"CID4211","AID2885"
"CID1744","AID466"
"CID3318","AID466"
"CID4211","AID466"
"CID1758","AID1480"
"CID8728","AID1480"
"CID1758","AID2386"
"CID8728","AID2386"
"CID725","AID1799"
"CID1897","AID1799"
"CID2730","AID1799"
"CID2758","AID1799"
"CID6522","AID1799"
"CID7523","AID1799"
"CID725","AID1828"
"CID1897","AID1828"
"CID2730","AID1828"
"CID2758","AID1828"
"CID6522","AID1828"
"CID7523","AID1828"
"CID725","AID2840"
"CID1897","AID2840"
"CID2730","AID2840"
"CID2758","AID2840"
"CID6522","AID2840"
"CID7523","AID2840"
"CID725","AID2904"
"CID1897","AID2904"
"CID2730","AID2904"
"CID2758","AID2904"
"CID6522","AID2904"
"CID7523","AID2904"
"CID5466","AID717"
"CID382","AID183"
"CID1434","AID183"
"CID2875","AID183"
"CID4291","AID183"
"CID382","AID3034"
"CID1434","AID3034"
"CID2875","AID3034"
"CID4291","AID3034"
"CID1121","AID2222"
"CID639","AID2144"
"CID807","AID2144"
"CID2120","AID2144"
"CID3932","AID2144"
"CID4416","AID2144"
"CID4479","AID2144"
"CID8215","AID2144"
"CID639","AID3477"
"CID807","AID3477"
"CID2120","AID3477"
"CID3932","AID3477"
"CID4416","AID3477"
"CID4479","AID3477"
"CID8215","AID3477"
"CID2521","AID2176"
"CID3601","AID2176"
"CID4673","AID2176"
"CID2521","AID2284"
"CID3601","AID2284"
"CID4673","AID2284"
"CID2521","AID2317"
"CID3601","AID2317"
"CID4673","AID2317"
"CID7624","AID2747"
"CID769","AID697"
"CID1524","AID697"
"CID6766","AID697"
"CID7614","AID697"
"CID7859","AID697"
"CID769","AID816"
"CID1524","AID816"
"CID6766","AID816"
"CID7614","AID816"
"CID7859","AID816"
"CID847","AID1991"
"CID847","AID42"
"CID794","AID2261"
"CID1190","AID2261"
"CID3215","AID2261"
"CID5485","AID2261"
"CID5540","AID2261"
"CID5626","AID2261"
"CID6891","AID2261"
"CID794","AID3496"
"CID1190","AID3496"
"CID3215","AID3496"
"CID5485","AID3496"
"CID5540","AID3496"
"CID5626","AID3496"
"CID6891","AID3496"
"CID923","AID21"
"CID1974","AID21"
"CID2476","AID21"
"CID7976","AID21"
"CID8452","AID21"
"CID923","AID2510"
"CID1974","AID2510"
"CID2476","AID2510"
"CID7976","AID2510"
"CID8452","AID2510"
"CID2089","AID1750"
"CID5657","AID1750"
"CID6539","AID1750"
"CID8505","AID1750"
"CID3854","AID3582"
"CID5264","AID3582"
"CID1507","AID476"
"CID1746","AID476"
"CID2098","AID476"
"CID3355","AID476"
"CID8861","AID476"
"CID1507","AID82"
"CID1746","AID82"
"CID2098","AID82"
"CID3355","AID82"
"CID8861","AID82"
"CID1641","AID170"
"CID6403","AID170"
"CID8406","AID170"
"CID2731","AID27"
"CID3343","AID27"
"CID706","AID2915"
"CID1722","AID2915"
"CID3493","AID2915"
"CID5519","AID2915"
"CID8528","AID2915"
"CID5304","AID1831"
"CID5452","AID1831"
"CID8547","AID1831"
"CID5304","AID2354"
"CID5452","AID2354"
"CID8547","AID2354"
"CID5304","AID251"
"CID5452","AID251"
"CID8547","AID251"
"CID5304","AID972"
"CID5452","AID972"
"CID8547","AID972"
"CID1184","AID1338"
"CID1632","AID1338"
"CID2395","AID1338"
"CID2491","AID1338"
"CID1184","AID1932"
"CID1632","AID1932"
"CID2395","AID1932"
"CID2491","AID1932"
"CID2631","AID2516"
"CID2784","AID2516"
"CID3166","AID2516"
"CID4169","AID2516"
"CID8178","AID2516"
"CID2631","AID334"
"CID2784","AID334"
"CID3166","AID334"
"CID4169","AID334"
"CID8178","AID334"
"CID51","AID3170"
"CID840","AID3170"
"CID2909","AID3170"
"CID1862","AID2146"
"CID2173","AID2146"
"CID3427","AID2146"
"CID3536","AID2146"
"CID4318","AID2146"
"CID7652","AID2146"
"CID882","AID2697"
"CID1467","AID2697"
"CID4930","AID2697"
"CID6885","AID2697"
"CID7986","AID2697"
"CID609","AID1055"
"CID727","AID1055"
"CID3358","AID1055"
"CID609","AID1697"
"CID727","AID1697"
"CID3358","AID1697"
"CID4479","AID1021"
"CID5284","AID1021"
"CID567","AID3520"
"CID1181","AID3520"
"CID2928","AID3520"
"CID4234","AID3520"
"CID5239","AID3520"
"CID8126","AID3520"
"CID8879","AID3520"
"CID567","AID864"
"CID1181","AID864"
"CID2928","AID864"
"CID4234","AID864"
"CID5239","AID864"
"CID8126","AID864"
"CID8879","AID864"
"CID775","AID2822"
"CID2387","AID2822"
"CID4669","AID2822"
"CID7435","AID2822"
"CID8364","AID2822"
"CID775","AID2941"
"CID2387","AID2941"
"CID4669","AID2941"
"CID7435","AID2941"
"CID8364","AID2941"
"CID3230","AID1084"
"CID4672","AID1084"
"CID6815","AID1084"
"CID7911","AID1084"
"CID8634","AID1084"
"CID8905","AID1084"
"CID3230","AID3321"
"CID4672","AID3321"
"CID6815","AID3321"
"CID7911","AID3321"
"CID8634","AID3321"
"CID8905","AID3321"
"CID1003","AID414"
"CID1375","AID414"
"CID5786","AID414"
"CID8384","AID414"
"CID1405","AID2116"
"CID4684","AID2116"
"CID4834","AID2116"
"CID5899","AID2116"
"CID7244","AID2116"
"CID1405","AID2957"
"CID4684","AID2957"
"CID4834","AID2957"
"CID5899","AID2957"
"CID7244","AID2957"
"CID358","AID3337"
"CID677","AID3337"
"CID1383","AID3337"
"CID1977","AID3337"
"CID2139","AID3337"
"CID358","AID902"
"CID677","AID902"
"CID1383","AID902"
"CID1977","AID902"
"CID2139","AID902"
"CID1034","AID1591"
"CID2375","AID1591"
"CID5484","AID1591"
"CID5841","AID1591"
"CID6835","AID1591"
"CID7461","AID1591"
"CID1034","AID789"
"CID2375","AID789"
"CID5484","AID789"
"CID5841","AID789"
"CID6835","AID789"
"CID7461","AID789"
"CID5","AID3223"
"CID5030","AID3223"
"CID5164","AID3223"
"CID6456","AID3223"
"CID6737","AID3223"
"CID5","AID3355"
"CID5030","AID3355"
"CID5164","AID3355"
"CID6456","AID3355"
"CID6737","AID3355"
"CID586","AID3135"
"CID1730","AID3135"
"CID2097","AID3135"
"CID3875","AID3135"
"CID6782","AID3135"
"CID7882","AID3135"
"CID586","AID356"
"CID1730","AID356"
"CID2097","AID356"
"CID3875","AID356"
"CID6782","AID356"
"CID7882","AID356"
"CID855","AID3401"
"CID1265","AID3401"
"CID2025","AID3401"
"CID855","AID48"
"CID1265","AID48"
"CID2025","AID48"
"CID4328","AID738"
"CID5658","AID738"
"CID6294","AID738"
"CID4328","AID844"
"CID5658","AID844"
"CID6294","AID844"
"CID6174","AID127"
"CID7140","AID127"
"CID6174","AID1778"
"CID7140","AID1778"
"CID6174","AID2569"
"CID7140","AID2569"
"CID1526","AID3908"
"CID2414","AID3908"
"CID4577","AID3908"
"CID4757","AID3908"
"CID6821","AID3908"
"CID8287","AID3908"
"CID2967","AID1067"
"CID3394","AID1067"
"CID3914","AID1067"
"CID4654","AID1067"
"CID8086","AID1067"
"CID8815","AID1067"
"CID2967","AID996"
"CID3394","AID996"
"CID3914","AID996"
"CID4654","AID996"
"CID8086","AID996"
"CID8815","AID996"
"CID569","AID2271"
"CID1445","AID2271"
"CID4221","AID2271"
"CID4718","AID2271"
"CID8901","AID2271"
"CID569","AID3382"
"CID1445","AID3382"
"CID4221","AID3382"
"CID4718","AID3382"
"CID8901","AID3382"
"CID761","AID1573"
"CID835","AID1573"
"CID2905","AID1573"
"CID4611","AID1573"
"CID5231","AID1573"
"CID7470","AID1573"
"CID8439","AID1573"
"CID761","AID1745"
"CID835","AID1745"
"CID2905","AID1745"
"CID4611","AID1745"
"CID5231","AID1745"
"CID7470","AID1745"
"CID8439","AID1745"
"CID1017","AID2444"
"CID1017","AID329"
"CID1017","AID3721"
"CID1497","AID1577"
"CID4335","AID1577"
"CID6219","AID1577"
"CID6926","AID187"
"CID8907","AID187"
"CID6926","AID3583"
"CID8907","AID3583"
"CID66","AID297"
"CID978","AID297"
"CID3075","AID297"
"CID3871","AID297"
"CID4591","AID297"
"CID8684","AID297"
"CID1220","AID3567"
"CID4361","AID3567"
"CID4602","AID3567"
"CID921","AID1009"
"CID3226","AID1009"
"CID6672","AID1009"
"CID8283","AID1009"
"CID8311","AID1009"
"CID8743","AID1009"
"CID921","AID2293"
"CID3226","AID2293"
"CID6672","AID2293"
"CID8283","AID2293"
"CID8311","AID2293"
"CID8743","AID2293"
"CID4048","AID2704"
"CID6897","AID2704"
"CID7955","AID2704"
"CID4048","AID272"
"CID6897","AID272"
"CID7955","AID272"
"CID2070","AID19"
"CID2301","AID19"
"CID4926","AID19"
"CID5030","AID19"
"CID7870","AID19"
"CID8746","AID19"
"CID2070","AID2391"
"CID2301","AID2391"
"CID4926","AID2391"
"CID5030","AID2391"
"CID7870","AID2391"
"CID8746","AID2391"
"CID2070","AID2493"
"CID2301","AID2493"
"CID4926","AID2493"
"CID5030","AID2493"
"CID7870","AID2493"
"CID8746","AID2493"
"CID3681","AID1436"
"CID3877","AID1436"
"CID3718","AID1146"
"CID5294","AID1146"
"CID6894","AID1146"
"CID7217","AID1146"
"CID7507","AID1146"
"CID8158","AID1146"
"CID3718","AID1450"
"CID5294","AID1450"
"CID6894","AID1450"
"CID7217","AID1450"
"CID7507","AID1450"
"CID8158","AID1450"
"CID2045","AID1238"
"CID5293","AID1238"
"CID5913","AID1238"
"CID2045","AID1749"
"CID5293","AID1749"
"CID5913","AID1749"
"CID1518","AID2901"
"CID5419","AID2901"
"CID1518","AID3455"
"CID5419","AID3455"
"CID2064","AID1359"
"CID3352","AID1359"
"CID3597","AID1359"
"CID4332","AID1359"
"CID5249","AID1359"
"CID7929","AID1359"
"CID1329","AID2369"
"CID2904","AID2369"
"CID3288","AID2369"
"CID4157","AID2369"
"CID4342","AID2369"
"CID4619","AID2369"
"CID8260","AID2369"
"CID1329","AID2418"
"CID2904","AID2418"
"CID3288","AID2418"
"CID4157","AID2418"
"CID4342","AID2418"
"CID4619","AID2418"
"CID8260","AID2418"
"CID1329","AID3294"
"CID2904","AID3294"
"CID3288","AID3294"
"CID4157","AID3294"
"CID4342","AID3294"
"CID4619","AID3294"
"CID8260","AID3294"
"CID1329","AID3530"
"CID2904","AID3530"
"CID3288","AID3530"
"CID4157","AID3530"
"CID4342","AID3530"
"CID4619","AID3530"
"CID8260","AID3530"
"CID4195","AID145"
"CID4195","AID2148"
"CID2926","AID2585"
"CID4986","AID2585"
"CID5058","AID2585"
"CID7951","AID2585"
"CID1533","AID1783"
"CID3044","AID1783"
"CID4518","AID1783"
"CID7717","AID1783"
"CID8090","AID1783"
"CID8669","AID1921"
"CID8669","AID3847"
"CID5557","AID1804"
"CID5915","AID1804"
"CID6865","AID1804"
"CID398","AID2413"
"CID5289","AID116"
"CID8735","AID116"
"CID5289","AID1362"
"CID8735","AID1362"
"CID5289","AID3174"
"CID8735","AID3174"
"CID5289","AID99"
"CID8735","AID99"
"CID2650","AID149"
"CID7001","AID149"
"CID7855","AID149"
"CID2650","AID3167"
"CID7001","AID3167"
"CID7855","AID3167"
"CID2894","AID1956"
"CID4408","AID1956"
"CID4976","AID1956"
"CID2894","AID3985"
"CID4408","AID3985"
"CID4976","AID3985"
"CID2186","AID3044"
"CID2186","AID3100"
"CID1658","AID3690"
"CID1948","AID3690"
"CID6269","AID3690"
"CID6956","AID3690"
"CID7233","AID3690"
"CID8680","AID3690"
"CID1658","AID929"
"CID1948","AID929"
"CID6269","AID929"
"CID6956","AID929"
"CID7233","AID929"
"CID8680","AID929"
"CID54","AID884"
"CID2571","AID884"
"CID3279","AID884"
"CID5933","AID884"
"CID6579","AID884"
"CID7872","AID884"
"CID202","AID611"
"CID4965","AID611"
"CID5331","AID611"
"CID6812","AID611"
"CID7341","AID611"
"CID7826","AID611"
"CID8763","AID611"
"CID2267","AID259"
"CID3312","AID259"
"CID3848","AID259"
"CID4993","AID259"
"CID5162","AID259"
"CID6289","AID259"
"CID7524","AID259"
"CID133","AID2542"
"CID3301","AID2542"
"CID8310","AID2542"
"CID8490","AID2542"
"CID468","AID2756"
"CID1662","AID2756"
"CID2646","AID2756"
"CID4845","AID2756"
"CID5287","AID2756"
"CID7798","AID2756"
"CID468","AID3596"
"CID1662","AID3596"
"CID2646","AID3596"
"CID4845","AID3596"
"CID5287","AID3596"
"CID7798","AID3596"
"CID219","AID332"
"CID4274","AID332"
"CID7534","AID332"
"CID7889","AID332"
"CID8594","AID332"
"CID219","AID3429"
"CID4274","AID3429"
"CID7534","AID3429"
"CID7889","AID3429"
"CID8594","AID3429"
"CID261","AID2306"
"CID2057","AID2306"
"CID2157","AID2306"
"CID4218","AID2306"
"CID4541","AID2306"
"CID7803","AID2306"
"CID261","AID3735"
"CID2057","AID3735"
"CID2157","AID3735"
"CID4218","AID3735"
"CID4541","AID3735"
"CID7803","AID3735"
"CID3111","AID3449"
"CID3557","AID3449"
"CID4179","AID3449"
"CID3111","AID820"
"CID3557","AID820"
"CID4179","AID820"
"CID2265","AID3596"
"CID2836","AID3596"
"CID3877","AID3596"
"CID8591","AID3596"
"CID2265","AID3712"
"CID2836","AID3712"
"CID3877","AID3712"
"CID8591","AID3712"
"CID94","AID92"
"CID1139","AID92"
"CID1995","AID92"
"CID3637","AID92"
"CID3759","AID92"
"CID7367","AID92"
"CID3462","AID145"
"CID5650","AID145"
"CID8054","AID145"
"CID8176","AID145"
"CID3462","AID3003"
"CID5650","AID3003"
"CID8054","AID3003"
"CID8176","AID3003"
"CID3462","AID3831"
"CID5650","AID3831"
"CID8054","AID3831"
"CID8176","AID3831"
"CID1084","AID1704"
"CID2436","AID1704"
"CID2453","AID1704"
"CID4749","AID1704"
"CID6074","AID1704"
"CID375","AID2234"
"CID467","AID2234"
"CID1152","AID2234"
"CID3337","AID2234"
"CID3598","AID2234"
"CID7178","AID2234"
"CID8479","AID2234"
"CID375","AID3905"
"CID467","AID3905"
"CID1152","AID3905"
"CID3337","AID3905"
"CID3598","AID3905"
"CID7178","AID3905"
"CID8479","AID3905"
"CID1957","AID399"
"CID4684","AID399"
"CID4784","AID399"
"CID6215","AID399"
"CID457","AID661"
"CID3865","AID661"
"CID8512","AID661"
"CID457","AID889"
"CID3865","AID889"
"CID8512","AID889"
"CID3968","AID2404"
"CID4922","AID2404"
"CID5765","AID2404"
"CID6454","AID2404"
"CID7102","AID2404"
"CID3968","AID3567"
"CID4922","AID3567"
"CID5765","AID3567"
"CID6454","AID3567"
"CID7102","AID3567"
"CID2952","AID920"
"CID3024","AID920"
"CID786","AID2327"
"CID2199","AID2327"
"CID5098","AID2327"
"CID5221","AID2327"
"CID6033","AID2327"
"CID7739","AID2327"
"CID8106","AID2327"
"CID786","AID346"
"CID2199","AID346"
"CID5098","AID346"
"CID5221","AID346"
"CID6033","AID346"
"CID7739","AID346"
"CID8106","AID346"
"CID786","AID3513"
"CID2199","AID3513"
"CID5098","AID3513"
"CID5221","AID3513"
"CID6033","AID3513"
"CID7739","AID3513"
"CID8106","AID3513"
"CID786","AID3544"
"CID2199","AID3544"
"CID5098","AID3544"
"CID5221","AID3544"
"CID6033","AID3544"
"CID7739","AID3544"
"CID8106","AID3544"
"CID253","AID3933"
"CID2517","AID3933"
"CID3697","AID3933"
"CID7781","AID3933"
"CID253","AID452"
"CID2517","AID452"
"CID3697","AID452"
"CID7781","AID452"
"CID201","AID2589"
"CID7551","AID2589"
"CID3985","AID2355"
"CID2211","AID1155"
"CID2578","AID1155"
"CID7452","AID1155"
"CID547","AID2427"
"CID1261","AID2427"
"CID1548","AID2427"
"CID3618","AID2427"
"CID4134","AID2427"
"CID8159","AID2427"
"CID8650","AID2427"
"CID547","AID479"
"CID1261","AID479"
"CID1548","AID479"
"CID3618","AID479"
"CID4134","AID479"
"CID8159","AID479"
"CID8650","AID479"
"CID1202","AID381"
"CID1776","AID381"
"CID3631","AID381"
"CID4979","AID381"
"CID6747","AID381"
"CID6927","AID381"
"CID1202","AID755"
"CID1776","AID755"
"CID3631","AID755"
"CID4979","AID755"
"CID6747","AID755"
"CID6927","AID755"
"CID994","AID3035"
"CID2159","AID3035"
"CID5486","AID3035"
"CID6252","AID3035"
"CID6443","AID3035"
"CID8192","AID3035"
"CID994","AID3533"
"CID2159","AID3533"
"CID5486","AID3533"
"CID6252","AID3533"
"CID6443","AID3533"
"CID8192","AID3533"
"CID994","AID3783"
"CID2159","AID3783"
"CID5486","AID3783"
"CID6252","AID3783"
"CID6443","AID3783"
"CID8192","AID3783"
"CID1294","AID239"
"CID3840","AID239"
"CID6893","AID239"
"CID1121","AID2882"
"CID3655","AID3597"
"CID3859","AID3597"
"CID5039","AID3597"
"CID5057","AID3597"
"CID5403","AID3597"
"CID6853","AID3597"
"CID95","AID233"
"CID1227","AID233"
"CID2468","AID233"
"CID3258","AID233"
"CID3790","AID233"
"CID6835","AID233"
"CID7355","AID233"
"CID95","AID3252"
"CID1227","AID3252"
"CID2468","AID3252"
"CID3258","AID3252"
"CID3790","AID3252"
"CID6835","AID3252"
"CID7355","AID3252"
"CID285","AID3003"
"CID1638","AID3003"
"CID1640","AID3003"
"CID3377","AID3003"
"CID5765","AID3003"
"CID6444","AID3003"
"CID7832","AID3003"
"CID361","AID1145"
"CID2841","AID1145"
"CID3403","AID1145"
"CID5157","AID1145"
"CID5969","AID1145"
"CID7182","AID1145"
"CID8678","AID1145"
"CID2773","AID3998"
"CID4304","AID3998"
"CID1420","AID229"
"CID2629","AID229"
"CID3157","AID229"
"CID3222","AID229"
"CID8687","AID3324"
"CID8687","AID353"
"CID516","AID2525"
"CID1975","AID2525"
"CID3574","AID2525"
"CID4550","AID2525"
"CID5321","AID2525"
"CID3185","AID2617"
"CID4064","AID2617"
"CID4892","AID2617"
"CID5082","AID2617"
"CID6817","AID2617"
"CID8943","AID2617"
"CID775","AID3549"
"CID3823","AID3549"
"CID6483","AID3549"
"CID7517","AID3549"
"CID8309","AID3549"
"CID8707","AID3549"
"CID3066","AID573"
"CID5290","AID573"
"CID6061","AID573"
"CID338","AID3216"
"CID956","AID3216"
"CID5533","AID3216"
"CID8167","AID3216"
"CID8642","AID3216"
"CID8956","AID3216"
"CID2185","AID652"
"CID4286","AID652"
"CID5305","AID652"
"CID8600","AID652"
