"COMPONENTID","ID"
"CP6356","R5.8.0(1)"
"CP6357","R5.5.0(9)"
"CP6359","R7.3.0(4)"
"CP6359","R5.1.0(1)"
"CP6359","R6.2.0(1)"
"CP6361","R4.1.0(1)"
"CP6362","R7.3.0(4)"
"CP6362","R5.8.0(9)"
"CP6362","R6.3.0(8)"
"CP6363","R6.3.0(8)"
"CP6363","R6.3.0(9)"
"CP6363","R5.8.0(9)"
"CP6364","R5.6.0(1)"
"CP6364","R6.2.0(1)"
"CP6364","R6.5.0(1)"
"CP6368","R6.2.0(8)"
"CP6369","R5.6.0(8)"
"CP6369","R6.3.0(1)"
"CP6369","R5.7.0(5)"
"CP6371","R5.7.0(1)"
"CP6371","R5.5.0(1)"
"CP6371","R5.6.0(8)"
"CP6373","R6.4.0(7)"
"CP6373","R6.4.0(1)"
"CP6373","R5.7.0(1)"
"CP6381","R6.3.0(9)"
"CP6385","R7.1.0(3)"
"CP6385","R6.3.0(8)"
"CP6385","R6.1.0(1)"
"CP6387","R7.3.0(4)"
"CP6387","R5.1.0(1)"
"CP6387","R6.5.0(1)"
"CP6389","R6.4.0(1)"
"CP6390","R5.6.0(1)"
"CP6390","R5.5.0(1)"
"CP6390","R5.8.0(1)"
"CP6391","R5.7.0(5)"
"CP6391","R6.4.0(1)"
"CP6391","R5.5.0(1)"
"CP6398","R5.9.0(1)"
"CP6403","R5.4.4(3)"
"CP6408","R6.2.0(1)"
"CP6408","R5.9.0(1)"
"CP6408","R6.4.0(1)"
"CP6409","R6.5.0(1)"
"CP6413","R5.1.0(1)"
"CP6413","R6.2.0(1)"
"CP6413","R6.3.0(9)"
"CP6416","R6.5.0(1)"
"CP6419","R5.8.0(1)"
"CP6419","R5.7.0(1)"
"CP6419","R4.1.0(1)"
"CP6420","R5.9.0(1)"
"CP6420","R5.7.0(1)"
"CP6420","R6.3.0(8)"
"CP6426","R6.1.0(1)"
"CP6427","R5.9.0(1)"
"CP6427","R6.5.0(1)"
"CP6427","R5.8.0(9)"
"CP6430","R5.7.0(5)"
"CP6430","R7.1.0(3)"
"CP6430","R5.8.0(1)"
"CP6433","R5.5.0(1)"
"CP6433","R7.3.0(4)"
"CP6433","R5.1.0(1)"
"CP6436","R5.7.0(1)"
"CP6449","R5.6.0(1)"
"CP6449","R6.1.0(1)"
"CP6449","R6.4.0(1)"
"CP6450","R5.5.0(9)"
"CP6451","R5.5.0(9)"
"CP6452","R6.4.0(7)"
"CP6454","R4.1.0(1)"
"CP6454","R5.7.0(5)"
"CP6454","R5.8.0(9)"
"CP6459","R7.1.0(3)"
"CP6459","R5.4.4(3)"
"CP6459","R5.5.0(1)"
"CP6466","R5.5.0(1)"
"CP6466","R7.3.0(4)"
"CP6466","R5.6.0(1)"
"CP6470","R7.1.0(3)"
"CP6474","R5.6.0(8)"
"CP6475","R6.5.0(1)"
"CP6475","R7.3.0(4)"
"CP6475","R5.1.0(1)"
"CP6478","R6.1.0(1)"
"CP6478","R5.7.0(1)"
"CP6478","R6.2.0(1)"
"CP6481","R5.5.0(9)"
"CP6482","R5.7.0(1)"
"CP6482","R6.5.0(1)"
"CP6482","R6.4.0(6)"
"CP6487","R6.2.0(8)"
"CP6489","R5.6.0(1)"
"CP6489","R5.9.0(1)"
"CP6489","R6.3.0(8)"
"CP6492","R5.6.0(1)"
"CP6492","R5.8.0(9)"
"CP6492","R4.1.0(1)"
"CP6493","R6.4.0(1)"
"CP6493","R6.5.0(1)"
"CP6493","R4.1.0(2)"
"CP6497","R6.3.0(8)"
"CP6498","R5.5.0(1)"
"CP6498","R5.6.0(1)"
"CP6498","R5.9.0(1)"
"CP6507","R6.3.0(9)"
"CP6507","R5.1.0(1)"
"CP6507","R5.8.0(1)"
"CP6516","R6.3.0(1)"
"CP6517","R5.5.0(1)"
"CP6518","R6.3.0(1)"
"CP6521","R6.4.0(7)"
"CP6522","R5.4.4(3)"
"CP6523","R5.7.0(1)"
"CP6523","R5.9.0(6)"
"CP6523","R7.1.0(3)"
"CP6524","R5.7.0(5)"
"CP6524","R6.1.0(1)"
"CP6524","R5.6.0(1)"
"CP6527","R5.9.0(6)"
"CP6529","R6.1.0(1)"
"CP6529","R6.3.0(1)"
"CP6529","R5.9.0(6)"
"CP6531","R6.3.0(1)"
"CP6532","R5.7.0(1)"
"CP6532","R5.7.0(5)"
"CP6532","R5.4.4(3)"
"CP6533","R4.1.0(1)"
"CP6533","R5.1.0(1)"
"CP6533","R6.5.0(1)"
"CP6534","R5.9.0(6)"
"CP6534","R6.4.0(7)"
"CP6534","R7.3.0(4)"
"CP6541","R5.5.0(9)"
"CP6547","R5.9.0(6)"
"CP6548","R7.3.0(4)"
"CP6550","R5.5.0(1)"
"CP6550","R5.6.0(8)"
"CP6550","R4.1.0(1)"
"CP6551","R6.2.0(8)"
"CP6551","R6.4.0(7)"
"CP6551","R6.3.0(8)"
"CP6552","R5.6.0(1)"
"CP6552","R6.5.0(1)"
"CP6552","R6.2.0(1)"
"CP6556","R6.4.0(6)"
"CP6558","R5.1.0(1)"
"CP6558","R5.5.0(1)"
"CP6558","R5.8.0(9)"
"CP6559","R5.7.0(1)"
"CP6561","R5.6.0(8)"
"CP6564","R5.1.0(1)"
"CP6567","R6.3.0(8)"
"CP6568","R5.9.0(1)"
"CP6569","R7.1.0(3)"
"CP6572","R7.1.0(3)"
"CP6573","R5.6.0(1)"
"CP6573","R5.8.0(9)"
"CP6573","R4.1.0(1)"
"CP6576","R6.2.0(1)"
"CP6576","R5.9.0(1)"
"CP6576","R5.6.0(8)"
"CP6578","R5.1.0(1)"
"CP6578","R5.8.0(9)"
"CP6578","R5.6.0(8)"
"CP6580","R6.2.0(8)"
"CP6580","R6.3.0(1)"
"CP6580","R4.1.0(1)"
"CP6581","R5.8.0(9)"
"CP6582","R6.1.0(1)"
"CP6584","R6.4.0(6)"
"CP6587","R5.1.0(1)"
"CP6587","R7.3.0(4)"
"CP6587","R5.6.0(8)"
"CP6588","R6.4.0(7)"
"CP6589","R6.3.0(1)"
"CP6589","R6.2.0(8)"
"CP6589","R6.3.0(9)"
"CP6590","R5.8.0(9)"
"CP6593","R6.2.0(8)"
"CP6595","R6.5.0(1)"
"CP6595","R7.3.0(4)"
"CP6595","R5.5.0(1)"
"CP6598","R4.1.0(1)"
"CP6598","R5.7.0(1)"
"CP6598","R6.4.0(7)"
"CP6599","R5.8.0(1)"
"CP6599","R6.3.0(8)"
"CP6599","R5.1.0(1)"
"CP6600","R5.9.0(1)"
"CP6601","R4.1.0(1)"
"CP6601","R6.1.0(1)"
"CP6601","R6.2.0(8)"
"CP6604","R5.7.0(5)"
"CP6610","R5.5.0(1)"
"CP6610","R7.1.0(3)"
"CP6610","R6.2.0(1)"
"CP6612","R6.3.0(8)"
"CP6613","R5.6.0(8)"
"CP6617","R7.1.0(3)"
"CP6619","R4.1.0(1)"
"CP6621","R5.1.0(1)"
"CP6621","R6.3.0(8)"
"CP6621","R5.6.0(1)"
"CP6624","R5.5.0(9)"
"CP6624","R5.7.0(5)"
"CP6624","R6.1.0(1)"
"CP6625","R6.4.0(1)"
"CP6629","R5.4.4(3)"
"CP6629","R4.1.0(2)"
"CP6629","R5.5.0(9)"
"CP6630","R6.4.0(1)"
"CP6630","R5.7.0(1)"
"CP6630","R5.9.0(6)"
"CP6634","R7.1.0(3)"
"CP6634","R5.5.0(1)"
"CP6634","R5.8.0(1)"
"CP6637","R5.9.0(6)"
"CP6637","R6.3.0(8)"
"CP6637","R5.5.0(9)"
"CP6638","R6.1.0(1)"
"CP6642","R5.6.0(8)"
"CP6643","R5.6.0(1)"
"CP6643","R7.1.0(3)"
"CP6643","R5.6.0(8)"
"CP6645","R4.1.0(2)"
"CP6648","R7.3.0(4)"
"CP6651","R5.7.0(1)"
"CP6652","R5.6.0(8)"
"CP6652","R4.1.0(1)"
"CP6652","R6.2.0(1)"
"CP6656","R5.7.0(5)"
"CP6659","R7.3.0(4)"
"CP6664","R5.7.0(5)"
"CP6666","R7.3.0(4)"
"CP6666","R6.2.0(8)"
"CP6666","R4.1.0(2)"
"CP6668","R6.4.0(1)"
"CP6668","R6.4.0(7)"
"CP6668","R6.2.0(8)"
"CP6671","R6.3.0(9)"
"CP6672","R6.2.0(1)"
"CP6673","R5.8.0(1)"
"CP6673","R6.1.0(1)"
"CP6673","R6.4.0(7)"
"CP6677","R6.4.0(7)"
"CP6677","R6.5.0(1)"
"CP6677","R6.1.0(1)"
"CP6681","R6.3.0(8)"
"CP6681","R5.7.0(5)"
"CP6681","R7.1.0(3)"
"CP6685","R4.1.0(1)"
"CP6685","R5.4.4(3)"
"CP6685","R7.3.0(4)"
"CP6686","R6.3.0(9)"
"CP6686","R5.9.0(6)"
"CP6686","R5.5.0(9)"
"CP6687","R7.1.0(3)"
"CP6687","R7.3.0(4)"
"CP6687","R5.8.0(1)"
"CP6690","R5.9.0(1)"
"CP6695","R5.9.0(1)"
"CP6701","R6.3.0(9)"
"CP6701","R5.9.0(6)"
"CP6701","R5.4.4(3)"
"CP6702","R5.9.0(1)"
"CP6705","R5.8.0(9)"
"CP6708","R5.5.0(9)"
"CP6708","R5.5.0(1)"
"CP6708","R6.3.0(9)"
"CP6710","R5.4.4(3)"
"CP6714","R5.8.0(9)"
"CP6717","R5.6.0(1)"
"CP6717","R5.4.4(3)"
"CP6717","R6.2.0(1)"
"CP6720","R5.6.0(8)"
"CP6720","R5.6.0(1)"
"CP6720","R5.9.0(6)"
"CP6721","R5.8.0(9)"
"CP6722","R6.4.0(7)"
"CP6722","R6.2.0(1)"
"CP6722","R5.8.0(9)"
"CP6724","R6.3.0(1)"
"CP6726","R6.4.0(6)"
"CP6726","R5.9.0(6)"
"CP6726","R5.9.0(1)"
"CP6727","R6.4.0(6)"
"CP6727","R6.3.0(8)"
"CP6727","R5.5.0(9)"
"CP6730","R5.6.0(8)"
"CP6730","R6.3.0(9)"
"CP6730","R5.1.0(1)"
"CP6740","R6.3.0(1)"
"CP6742","R6.3.0(8)"
"CP6743","R5.8.0(9)"
"CP6743","R6.2.0(8)"
"CP6743","R6.4.0(1)"
"CP6749","R5.9.0(1)"
"CP6749","R7.1.0(3)"
"CP6749","R5.6.0(8)"
"CP6750","R6.5.0(1)"
"CP6751","R5.9.0(6)"
"CP6751","R5.8.0(9)"
"CP6751","R6.2.0(8)"
"CP6754","R6.1.0(1)"
"CP6754","R6.3.0(1)"
"CP6754","R5.5.0(9)"
"CP6755","R4.1.0(1)"
"CP6755","R5.5.0(9)"
"CP6755","R6.4.0(1)"
"CP6757","R5.7.0(5)"
"CP6758","R7.1.0(3)"
"CP6759","R6.4.0(7)"
"CP6759","R4.1.0(1)"
"CP6759","R5.7.0(1)"
"CP6763","R5.5.0(9)"
"CP6764","R6.3.0(8)"
"CP6764","R7.1.0(3)"
"CP6764","R5.6.0(1)"
"CP6770","R6.4.0(6)"
"CP6770","R6.3.0(8)"
"CP6770","R5.7.0(5)"
"CP6771","R6.4.0(7)"
"CP6771","R5.8.0(9)"
"CP6771","R5.6.0(8)"
"CP6779","R5.8.0(1)"
"CP6780","R6.2.0(1)"
"CP6787","R5.7.0(1)"
"CP6787","R5.5.0(9)"
"CP6787","R5.9.0(1)"
"CP6790","R5.7.0(1)"
"CP6796","R5.4.4(3)"
"CP6796","R6.2.0(1)"
"CP6796","R6.1.0(1)"
"CP6799","R5.9.0(1)"
"CP6800","R5.4.4(3)"
"CP6801","R6.1.0(1)"
"CP6801","R5.7.0(1)"
"CP6801","R6.3.0(8)"
"CP6802","R4.1.0(1)"
"CP6803","R6.4.0(1)"
"CP6806","R5.9.0(1)"
"CP6806","R5.7.0(5)"
"CP6806","R5.5.0(9)"
"CP6807","R6.4.0(1)"
"CP6809","R6.3.0(8)"
"CP6809","R4.1.0(1)"
"CP6809","R6.2.0(8)"
"CP6811","R7.3.0(4)"
"CP6811","R5.7.0(5)"
"CP6811","R6.4.0(6)"
"CP6813","R6.4.0(6)"
"CP6815","R6.2.0(1)"
"CP6816","R6.4.0(6)"
"CP6817","R7.3.0(4)"
"CP6818","R6.3.0(9)"
"CP6818","R6.4.0(7)"
"CP6818","R5.9.0(1)"
"CP6819","R5.9.0(1)"
"CP6819","R6.4.0(1)"
"CP6819","R4.1.0(2)"
"CP6820","R4.1.0(2)"
"CP6820","R7.1.0(3)"
"CP6820","R6.4.0(6)"
"CP6821","R6.1.0(1)"
"CP6821","R6.2.0(8)"
"CP6821","R5.5.0(1)"
"CP6822","R7.3.0(4)"
"CP6823","R6.1.0(1)"
"CP6823","R5.9.0(6)"
"CP6823","R6.5.0(1)"
"CP6825","R6.4.0(1)"
"CP6825","R7.3.0(4)"
"CP6825","R5.7.0(5)"
"CP6828","R6.3.0(1)"
"CP6829","R5.5.0(9)"
"CP6830","R5.4.4(3)"
"CP6830","R5.6.0(1)"
"CP6830","R6.4.0(6)"
"CP6833","R4.1.0(2)"
"CP6833","R4.1.0(1)"
"CP6833","R5.8.0(1)"
"CP6836","R5.6.0(8)"
"CP6837","R6.3.0(1)"
"CP6837","R6.2.0(8)"
"CP6837","R5.6.0(8)"
"CP6838","R6.4.0(1)"
"CP6840","R5.9.0(6)"
"CP6840","R6.2.0(1)"
"CP6840","R5.8.0(1)"
"CP6847","R5.9.0(6)"
"CP6847","R6.4.0(7)"
"CP6847","R6.2.0(1)"
"CP6848","R4.1.0(1)"
"CP6848","R6.2.0(1)"
"CP6848","R6.4.0(1)"
"CP6850","R6.4.0(7)"
"CP6850","R5.6.0(1)"
"CP6850","R6.2.0(1)"
"CP6851","R6.5.0(1)"
"CP6851","R6.4.0(7)"
"CP6851","R6.2.0(1)"
"CP6852","R7.3.0(4)"
"CP6859","R5.7.0(5)"
"CP6860","R6.3.0(1)"
"CP6860","R6.2.0(1)"
"CP6860","R5.8.0(1)"
"CP6862","R5.8.0(1)"
"CP6862","R6.5.0(1)"
"CP6862","R5.9.0(1)"
"CP6863","R7.3.0(4)"
"CP6868","R4.1.0(1)"
"CP6876","R6.5.0(1)"
"CP6882","R5.4.4(3)"
"CP6883","R7.3.0(4)"
"CP6883","R5.5.0(1)"
"CP6883","R5.9.0(6)"
"CP6886","R6.4.0(7)"
"CP6890","R6.2.0(1)"
"CP6892","R6.2.0(1)"
"CP6893","R4.1.0(1)"
"CP6894","R5.6.0(8)"
"CP6899","R6.3.0(1)"
"CP6900","R5.9.0(6)"
"CP6900","R5.9.0(1)"
"CP6900","R7.1.0(3)"
"CP6901","R5.4.4(3)"
"CP6901","R6.4.0(6)"
"CP6901","R7.1.0(3)"
"CP6903","R5.1.0(1)"
"CP6903","R6.1.0(1)"
"CP6903","R5.8.0(9)"
"CP6905","R5.9.0(1)"
"CP6905","R6.1.0(1)"
"CP6905","R4.1.0(2)"
"CP6908","R4.1.0(1)"
"CP6909","R4.1.0(1)"
"CP6909","R5.7.0(1)"
"CP6909","R7.1.0(3)"
"CP6912","R6.4.0(6)"
"CP6914","R4.1.0(2)"
"CP6914","R6.1.0(1)"
"CP6914","R5.4.4(3)"
"CP6915","R5.5.0(9)"
"CP6916","R5.7.0(5)"
"CP6916","R6.2.0(8)"
"CP6916","R5.9.0(6)"
"CP6917","R5.8.0(1)"
"CP6920","R7.3.0(4)"
"CP6921","R6.4.0(6)"
"CP6926","R6.3.0(9)"
"CP6928","R7.3.0(4)"
"CP6928","R6.4.0(6)"
"CP6928","R6.3.0(1)"
"CP6931","R5.8.0(1)"
"CP6931","R6.2.0(8)"
"CP6931","R6.3.0(9)"
"CP6932","R5.8.0(1)"
"CP6934","R5.9.0(6)"
"CP6934","R5.5.0(9)"
"CP6934","R7.3.0(4)"
"CP6936","R5.7.0(1)"
"CP6936","R5.5.0(9)"
"CP6936","R4.1.0(2)"
"CP6937","R6.4.0(1)"
"CP6937","R5.6.0(8)"
"CP6937","R4.1.0(2)"
"CP6940","R6.4.0(7)"
"CP6942","R5.1.0(1)"
"CP6946","R5.6.0(8)"
"CP6949","R5.6.0(1)"
"CP6952","R6.3.0(1)"
"CP6954","R5.9.0(1)"
"CP6954","R5.1.0(1)"
"CP6954","R7.1.0(3)"
"CP6955","R5.5.0(1)"
"CP6959","R5.8.0(1)"
"CP6959","R6.2.0(1)"
"CP6959","R6.2.0(8)"
"CP6965","R5.7.0(1)"
"CP6967","R5.9.0(1)"
"CP6982","R6.4.0(6)"
"CP6986","R5.8.0(9)"
"CP6986","R5.7.0(5)"
"CP6986","R4.1.0(2)"
"CP6987","R6.4.0(7)"
"CP6992","R5.6.0(1)"
"CP6993","R6.4.0(6)"
"CP6993","R6.2.0(1)"
"CP6993","R6.5.0(1)"
"CP6994","R5.8.0(1)"
"CP6997","R6.2.0(8)"
"CP6997","R5.9.0(1)"
"CP6997","R6.3.0(9)"
"CP7000","R6.2.0(1)"
"CP7001","R5.9.0(1)"
"CP7001","R6.1.0(1)"
"CP7001","R5.1.0(1)"
"CP7002","R6.4.0(1)"
"CP7002","R5.7.0(5)"
"CP7002","R5.8.0(1)"
"CP7003","R5.5.0(1)"
"CP7008","R6.4.0(7)"
"CP7012","R6.3.0(9)"
"CP7013","R6.5.0(1)"
"CP7013","R6.3.0(9)"
"CP7013","R5.1.0(1)"
"CP7014","R5.7.0(1)"
"CP7015","R5.4.4(3)"
"CP7016","R6.4.0(7)"
"CP7016","R5.1.0(1)"
"CP7016","R5.5.0(1)"
"CP7017","R5.4.4(3)"
"CP7017","R6.1.0(1)"
"CP7017","R5.6.0(8)"
"CP7018","R5.7.0(5)"
"CP7018","R6.4.0(1)"
"CP7018","R5.5.0(9)"
"CP7020","R5.4.4(3)"
"CP7020","R7.3.0(4)"
"CP7020","R6.3.0(8)"
"CP7022","R5.7.0(5)"
"CP7023","R6.2.0(8)"
"CP7025","R4.1.0(1)"
"CP7025","R5.5.0(9)"
"CP7025","R7.3.0(4)"
"CP7029","R6.4.0(6)"
"CP7030","R5.9.0(6)"
"CP7030","R6.3.0(8)"
"CP7030","R6.4.0(6)"
"CP7031","R5.7.0(5)"
"CP7032","R5.9.0(6)"
"CP7033","R5.5.0(9)"
"CP7034","R5.9.0(1)"
"CP7034","R5.7.0(5)"
"CP7034","R6.3.0(1)"
"CP7035","R6.4.0(1)"
"CP7035","R6.5.0(1)"
"CP7035","R5.6.0(8)"
"CP7039","R6.4.0(6)"
"CP7039","R4.1.0(2)"
"CP7039","R5.9.0(1)"
"CP7040","R4.1.0(2)"
"CP7040","R5.5.0(1)"
"CP7040","R5.7.0(1)"
"CP7042","R6.1.0(1)"
"CP7042","R6.3.0(1)"
"CP7042","R6.3.0(9)"
"CP7043","R5.8.0(9)"
"CP7045","R5.9.0(1)"
"CP7045","R6.3.0(9)"
"CP7045","R5.6.0(8)"
"CP7048","R5.4.4(3)"
"CP7052","R7.3.0(4)"
"CP7053","R5.8.0(9)"
"CP7053","R5.8.0(1)"
"CP7053","R5.6.0(8)"
"CP7058","R6.4.0(6)"
"CP7058","R5.7.0(5)"
"CP7058","R6.4.0(1)"
"CP7062","R7.3.0(4)"
"CP7063","R6.4.0(1)"
"CP7065","R5.7.0(1)"
"CP7065","R4.1.0(1)"
"CP7065","R5.8.0(1)"
"CP7069","R4.1.0(2)"
"CP7070","R5.6.0(8)"
"CP7070","R5.4.4(3)"
"CP7070","R6.2.0(1)"
"CP7071","R6.1.0(1)"
"CP7071","R4.1.0(1)"
"CP7071","R5.7.0(1)"
"CP7072","R6.2.0(1)"
"CP7072","R6.3.0(1)"
"CP7072","R6.2.0(8)"
"CP7075","R7.3.0(4)"
"CP7075","R5.4.4(3)"
"CP7075","R6.3.0(8)"
"CP7079","R6.4.0(6)"
"CP7081","R7.1.0(3)"
"CP7081","R5.9.0(1)"
"CP7081","R6.3.0(8)"
"CP7086","R6.3.0(8)"
"CP7086","R5.6.0(8)"
"CP7086","R5.9.0(6)"
"CP7087","R4.1.0(2)"
"CP7087","R6.1.0(1)"
"CP7087","R5.4.4(3)"
"CP7088","R5.7.0(5)"
"CP7088","R5.7.0(1)"
"CP7088","R6.4.0(7)"
"CP7089","R5.9.0(1)"
"CP7094","R5.8.0(9)"
"CP7094","R4.1.0(1)"
"CP7094","R5.1.0(1)"
"CP7096","R4.1.0(1)"
"CP7096","R5.7.0(5)"
"CP7096","R5.9.0(6)"
"CP7099","R5.9.0(6)"
"CP7099","R6.2.0(1)"
"CP7099","R6.3.0(1)"
"CP7102","R4.1.0(1)"
"CP7108","R6.3.0(1)"
"CP7108","R6.1.0(1)"
"CP7108","R7.1.0(3)"
"CP7109","R6.4.0(1)"
"CP7109","R6.2.0(1)"
"CP7109","R6.5.0(1)"
"CP7110","R6.2.0(8)"
"CP7112","R5.7.0(1)"
"CP7114","R7.1.0(3)"
"CP7114","R5.8.0(9)"
"CP7114","R5.7.0(5)"
"CP7115","R6.3.0(1)"
"CP7118","R4.1.0(2)"
"CP7119","R5.8.0(9)"
"CP7120","R5.8.0(9)"
"CP7123","R5.6.0(1)"
"CP7127","R5.7.0(1)"
"CP7127","R5.1.0(1)"
"CP7127","R5.4.4(3)"
"CP7128","R6.4.0(6)"
"CP7128","R6.4.0(7)"
"CP7128","R7.1.0(3)"
"CP7132","R4.1.0(2)"
"CP7135","R6.3.0(1)"
"CP7136","R6.2.0(1)"
"CP7136","R6.4.0(1)"
"CP7136","R5.5.0(1)"
"CP7141","R6.4.0(7)"
"CP7141","R7.3.0(4)"
"CP7141","R5.6.0(1)"
"CP7147","R6.4.0(7)"
"CP7149","R6.5.0(1)"
"CP7149","R4.1.0(1)"
"CP7149","R6.4.0(6)"
"CP7150","R5.8.0(9)"
"CP7150","R6.1.0(1)"
"CP7150","R5.5.0(1)"
"CP7151","R5.4.4(3)"
"CP7152","R5.1.0(1)"
"CP7152","R6.4.0(1)"
"CP7152","R7.3.0(4)"
"CP7154","R5.8.0(9)"
"CP7154","R5.8.0(1)"
"CP7154","R5.7.0(1)"
"CP7156","R4.1.0(1)"
"CP7158","R4.1.0(1)"
"CP7158","R4.1.0(2)"
"CP7158","R5.8.0(9)"
"CP7161","R5.5.0(1)"
"CP7163","R5.7.0(1)"
"CP7163","R6.2.0(8)"
"CP7163","R6.3.0(9)"
"CP7165","R5.8.0(9)"
"CP7170","R5.8.0(1)"
"CP7170","R6.3.0(9)"
"CP7170","R5.7.0(1)"
"CP7173","R7.3.0(4)"
"CP7173","R5.6.0(8)"
"CP7173","R6.4.0(7)"
"CP7177","R6.4.0(6)"
"CP7177","R6.2.0(1)"
"CP7177","R7.1.0(3)"
"CP7178","R6.4.0(6)"
"CP7178","R7.1.0(3)"
"CP7178","R5.7.0(5)"
"CP7180","R5.8.0(1)"
"CP7182","R6.3.0(8)"
"CP7185","R5.7.0(5)"
"CP7187","R5.6.0(8)"
"CP7187","R5.7.0(5)"
"CP7187","R6.4.0(6)"
"CP7188","R5.8.0(1)"
"CP7189","R6.4.0(7)"
"CP7189","R5.7.0(5)"
"CP7189","R6.3.0(9)"
"CP7191","R5.9.0(6)"
"CP7196","R5.9.0(1)"
"CP7198","R5.4.4(3)"
"CP7200","R5.5.0(9)"
"CP7200","R5.6.0(1)"
"CP7200","R5.9.0(6)"
"CP7203","R6.3.0(8)"
"CP7203","R5.7.0(1)"
"CP7203","R6.1.0(1)"
"CP7208","R6.4.0(6)"
"CP7208","R4.1.0(2)"
"CP7208","R5.9.0(1)"
"CP7217","R6.5.0(1)"
"CP7217","R7.3.0(4)"
"CP7217","R6.2.0(1)"
"CP7219","R5.5.0(1)"
"CP7223","R5.8.0(1)"
"CP7224","R6.2.0(1)"
"CP7226","R5.6.0(1)"
"CP7227","R6.3.0(1)"
"CP7227","R5.6.0(8)"
"CP7227","R6.3.0(8)"
"CP7228","R5.4.4(3)"
"CP7230","R5.1.0(1)"
"CP7232","R6.2.0(1)"
"CP7235","R5.4.4(3)"
"CP7235","R5.9.0(6)"
"CP7235","R5.1.0(1)"
"CP7236","R6.4.0(7)"
"CP7238","R4.1.0(2)"
"CP7240","R5.4.4(3)"
"CP7240","R6.4.0(1)"
"CP7240","R5.8.0(9)"
"CP7241","R6.2.0(8)"
"CP7241","R6.4.0(1)"
"CP7241","R5.8.0(9)"
"CP7242","R4.1.0(2)"
"CP7242","R6.3.0(8)"
"CP7242","R6.3.0(1)"
"CP7243","R6.2.0(1)"
"CP7246","R6.3.0(8)"
"CP7255","R5.8.0(9)"
"CP7256","R5.7.0(5)"
"CP7256","R6.4.0(7)"
"CP7256","R7.3.0(4)"
"CP7257","R6.1.0(1)"
"CP7258","R5.5.0(9)"
"CP7258","R6.2.0(8)"
"CP7258","R5.7.0(5)"
"CP7260","R6.4.0(7)"
"CP7260","R6.2.0(1)"
"CP7260","R6.2.0(8)"
"CP7264","R5.6.0(8)"
"CP7265","R5.6.0(8)"
"CP7268","R6.3.0(9)"
"CP7268","R4.1.0(2)"
"CP7268","R5.8.0(9)"
"CP7269","R5.9.0(1)"
"CP7270","R7.3.0(4)"
"CP7274","R7.1.0(3)"
"CP7274","R5.9.0(1)"
"CP7274","R6.4.0(1)"
"CP7278","R5.6.0(1)"
"CP7278","R4.1.0(1)"
"CP7278","R5.5.0(1)"
"CP7280","R5.6.0(1)"
"CP7280","R6.3.0(1)"
"CP7280","R5.1.0(1)"
"CP7284","R6.4.0(1)"
"CP7285","R5.4.4(3)"
"CP7285","R5.6.0(8)"
"CP7285","R6.5.0(1)"
"CP7289","R4.1.0(2)"
"CP7290","R6.4.0(7)"
"CP7290","R7.3.0(4)"
"CP7290","R5.9.0(1)"
"CP7293","R5.8.0(9)"
"CP7293","R5.7.0(5)"
"CP7293","R5.4.4(3)"
"CP7294","R6.1.0(1)"
"CP7294","R5.5.0(9)"
"CP7294","R5.8.0(9)"
"CP7297","R5.9.0(1)"
"CP7297","R6.4.0(6)"
"CP7297","R7.3.0(4)"
"CP7300","R4.1.0(2)"
"CP7307","R6.4.0(1)"
"CP7307","R5.9.0(1)"
"CP7307","R6.2.0(8)"
"CP7308","R6.3.0(1)"
"CP7310","R6.4.0(1)"
"CP7311","R6.4.0(1)"
"CP7311","R6.1.0(1)"
"CP7311","R5.9.0(1)"
"CP7316","R5.4.4(3)"
"CP7317","R6.4.0(7)"
"CP7318","R5.6.0(1)"
"CP7318","R5.9.0(1)"
"CP7318","R5.8.0(1)"
"CP7319","R4.1.0(1)"
"CP7319","R6.4.0(6)"
"CP7319","R5.5.0(9)"
"CP7321","R5.8.0(1)"
"CP7323","R6.4.0(6)"
"CP7323","R6.3.0(8)"
"CP7323","R5.6.0(1)"
"CP7329","R5.8.0(1)"
"CP7329","R6.5.0(1)"
"CP7329","R5.5.0(9)"
"CP7330","R5.5.0(9)"
"CP7332","R6.5.0(1)"
"CP7332","R5.7.0(1)"
"CP7332","R5.5.0(1)"
"CP7333","R7.1.0(3)"
"CP7333","R6.2.0(8)"
"CP7333","R6.1.0(1)"
"CP7335","R5.9.0(1)"
"CP7335","R6.4.0(7)"
"CP7335","R5.8.0(1)"
"CP7340","R5.7.0(1)"
"CP7342","R6.5.0(1)"
"CP7346","R5.5.0(1)"
"CP7347","R5.9.0(1)"
"CP7353","R6.4.0(7)"
"CP7354","R5.1.0(1)"
"CP7357","R4.1.0(2)"
"CP7357","R6.2.0(8)"
"CP7357","R6.2.0(1)"
"CP7358","R5.4.4(3)"
"CP7361","R5.5.0(9)"
"CP7361","R6.5.0(1)"
"CP7361","R5.6.0(8)"
"CP7364","R4.1.0(2)"
"CP7364","R5.7.0(5)"
"CP7364","R4.1.0(1)"
"CP7366","R5.9.0(6)"
"CP7366","R5.7.0(1)"
"CP7366","R5.6.0(8)"
"CP7369","R5.8.0(1)"
"CP7369","R6.3.0(9)"
"CP7369","R5.8.0(9)"
"CP7370","R5.5.0(9)"
"CP7373","R5.4.4(3)"
