UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID6383,Under-Flow Rate Alarm335,UC_ID8611,UC_ID5031,Upstream Occlusion335
UC_ID6384,Maximum Safe Dose335,UC_ID7591,UC_ID4737,Drug Library Not Present or Corrupted335
UC_ID6385,Internal Electronic Failure336,UC_ID7770,UC_ID3111,Internal Electronic Failure336
UC_ID6386,Patient Authentication Failure336,UC_ID3745,UC_ID5130,Pump Overheating336
UC_ID6387,Pump Priming Failure336,UC_ID3806,UC_ID6253,Drug Library Soft Limit336
UC_ID6388,Drug Library Hard Limit336,UC_ID7545,UC_ID4072,Patient Authentication Failure336
UC_ID6389,Drug Library Soft Limit336,UC_ID5532,UC_ID7202,Air-in-line Embolism336
UC_ID6390,Under-Flow Rate Alarm336,UC_ID2385,UC_ID7229,Drug Library Not Present or Corrupted336
UC_ID6391,Clinician Authentication Failure336,UC_ID4030,UC_ID6256,ICE Failure336
UC_ID6392,Drug Library Not Present or Corrupted336,UC_ID6594,UC_ID5873,Clinician Authentication Failure336
UC_ID6393,Air-in-line Embolism336,UC_ID2512,UC_ID2021,Over-Flow Rate Alarm336
UC_ID6394,ICE Failure336,UC_ID4830,UC_ID7986,Downstream Occlusion336
UC_ID6395,Maximum Safe Dose336,UC_ID8017,UC_ID7567,Bolus request too soon336
UC_ID6396,Over-Flow Rate Alarm336,UC_ID5415,UC_ID896,Power-On Self Test Failure336
UC_ID6397,Power-On Self Test Failure336,UC_ID9917,UC_ID5900,Under-Flow Rate Alarm336
UC_ID6398,Sound Failure336,UC_ID8009,UC_ID4200,Pump Priming Failure336
UC_ID6399,Bolus request too soon336,UC_ID5369,UC_ID3093,Drug Library Hard Limit336
UC_ID6400,Pump Overheating336,UC_ID7913,UC_ID4992,Sound Failure336
UC_ID6401,Downstream Occlusion336,UC_ID3826,UC_ID5962,Maximum Safe Dose336
UC_ID6402,Upstream Occlusion336,UC_ID2733,UC_ID5516,Upstream Occlusion336
UC_ID6403,Prescription Authentication Failure336,UC_ID844,UC_ID6563,Prescription Authentication Failure336
UC_ID6404,Clinician Authentication Failure337,UC_ID1413,UC_ID3305,Air-in-line Embolism337
UC_ID6405,Bolus request too soon337,UC_ID4075,UC_ID4800,Drug Library Soft Limit337
UC_ID6406,Power-On Self Test Failure337,UC_ID3755,UC_ID5941,Patient Authentication Failure337
UC_ID6407,Drug Library Hard Limit337,UC_ID7366,UC_ID6966,Pump Overheating337
UC_ID6408,Internal Electronic Failure337,UC_ID6050,UC_ID1660,Prescription Authentication Failure337
UC_ID6409,Patient Authentication Failure337,UC_ID2576,UC_ID1541,Drug Library Hard Limit337
UC_ID6410,Pump Overheating337,UC_ID2882,UC_ID1381,Over-Flow Rate Alarm337
UC_ID6411,Prescription Authentication Failure337,UC_ID1085,UC_ID7322,Sound Failure337
UC_ID6412,Maximum Safe Dose337,UC_ID7163,UC_ID6129,Power-On Self Test Failure337
UC_ID6413,Drug Library Not Present or Corrupted337,UC_ID5371,UC_ID2073,Clinician Authentication Failure337
UC_ID6414,Under-Flow Rate Alarm337,UC_ID546,UC_ID2720,Downstream Occlusion337
UC_ID6415,Downstream Occlusion337,UC_ID7844,UC_ID606,Maximum Safe Dose337
UC_ID6416,ICE Failure337,UC_ID4233,UC_ID3619,Drug Library Not Present or Corrupted337
UC_ID6417,Pump Priming Failure337,UC_ID9157,UC_ID2325,Under-Flow Rate Alarm337
UC_ID6418,Sound Failure337,UC_ID8118,UC_ID6622,ICE Failure337
UC_ID6419,Drug Library Soft Limit337,UC_ID3878,UC_ID1371,Upstream Occlusion337
UC_ID6420,Over-Flow Rate Alarm337,UC_ID9699,UC_ID8693,Pump Priming Failure337
UC_ID6421,Upstream Occlusion337,UC_ID1364,UC_ID6957,Bolus request too soon337
UC_ID6422,Air-in-line Embolism337,UC_ID4948,UC_ID9447,Internal Electronic Failure337
UC_ID6423,Maximum Safe Dose338,UC_ID4632,UC_ID816,Pump Priming Failure338
UC_ID6424,Air-in-line Embolism338,UC_ID5572,UC_ID5188,Air-in-line Embolism338
UC_ID6425,Bolus request too soon338,UC_ID2265,UC_ID8358,Drug Library Soft Limit338
UC_ID6426,Upstream Occlusion338,UC_ID5671,UC_ID5628,Prescription Authentication Failure338
UC_ID6427,ICE Failure338,UC_ID9706,UC_ID4944,ICE Failure338
UC_ID6428,Patient Authentication Failure338,UC_ID7287,UC_ID6560,Maximum Safe Dose338
UC_ID6429,Clinician Authentication Failure338,UC_ID1659,UC_ID1755,Under-Flow Rate Alarm338
UC_ID6430,Drug Library Hard Limit338,UC_ID6926,UC_ID3073,Power-On Self Test Failure338
UC_ID6431,Over-Flow Rate Alarm338,UC_ID3090,UC_ID1630,Drug Library Not Present or Corrupted338
UC_ID6432,Internal Electronic Failure338,UC_ID7597,UC_ID600,Pump Overheating338
UC_ID6433,Drug Library Not Present or Corrupted338,UC_ID9674,UC_ID7315,Internal Electronic Failure338
UC_ID6434,Prescription Authentication Failure338,UC_ID9062,UC_ID8321,Patient Authentication Failure338
UC_ID6435,Pump Priming Failure338,UC_ID8365,UC_ID8099,Over-Flow Rate Alarm338
UC_ID6436,Downstream Occlusion338,UC_ID9136,UC_ID7749,Drug Library Hard Limit338
UC_ID6437,Drug Library Soft Limit338,UC_ID7742,UC_ID939,Downstream Occlusion338
UC_ID6438,Under-Flow Rate Alarm338,UC_ID3629,UC_ID3773,Upstream Occlusion338
UC_ID6439,Pump Overheating338,UC_ID1221,UC_ID5519,Sound Failure338
UC_ID6440,Sound Failure338,UC_ID4633,UC_ID4304,Bolus request too soon338
UC_ID6441,Power-On Self Test Failure338,UC_ID4694,UC_ID5932,Clinician Authentication Failure338
UC_ID6442,Bolus request too soon339,UC_ID5831,UC_ID7773,ICE Failure339
UC_ID6443,Over-Flow Rate Alarm339,UC_ID3185,UC_ID4735,Bolus request too soon339
UC_ID6444,Sound Failure339,UC_ID2161,UC_ID3017,Power-On Self Test Failure339
UC_ID6445,Pump Priming Failure339,UC_ID2967,UC_ID7253,Prescription Authentication Failure339
UC_ID6446,Internal Electronic Failure339,UC_ID7992,UC_ID8172,Maximum Safe Dose339
UC_ID6447,Pump Overheating339,UC_ID298,UC_ID9594,Air-in-line Embolism339
UC_ID6448,Maximum Safe Dose339,UC_ID290,UC_ID5005,Pump Priming Failure339
UC_ID6449,Downstream Occlusion339,UC_ID2960,UC_ID4178,Over-Flow Rate Alarm339
UC_ID6450,Power-On Self Test Failure339,UC_ID9226,UC_ID7762,Patient Authentication Failure339
UC_ID6451,Drug Library Not Present or Corrupted339,UC_ID2679,UC_ID2628,Internal Electronic Failure339
UC_ID6452,Patient Authentication Failure339,UC_ID415,UC_ID7180,Drug Library Hard Limit339
UC_ID6453,Air-in-line Embolism339,UC_ID4642,UC_ID8742,Under-Flow Rate Alarm339
UC_ID6454,Drug Library Soft Limit339,UC_ID8884,UC_ID9966,Downstream Occlusion339
UC_ID6455,Under-Flow Rate Alarm339,UC_ID293,UC_ID4108,Upstream Occlusion339
UC_ID6456,ICE Failure339,UC_ID7853,UC_ID5175,Sound Failure339
UC_ID6457,Upstream Occlusion339,UC_ID970,UC_ID9466,Clinician Authentication Failure339
UC_ID6458,Clinician Authentication Failure339,UC_ID9422,UC_ID2428,Pump Overheating339
UC_ID6459,Prescription Authentication Failure339,UC_ID2445,UC_ID3177,Drug Library Soft Limit339
UC_ID6460,Drug Library Hard Limit339,UC_ID9321,UC_ID4930,Drug Library Not Present or Corrupted339
UC_ID6461,Under-Flow Rate Alarm340,UC_ID1688,UC_ID5800,Bolus request too soon340
UC_ID6462,Upstream Occlusion340,UC_ID5902,UC_ID5046,Upstream Occlusion340
UC_ID6463,Patient Authentication Failure340,UC_ID739,UC_ID4306,Pump Priming Failure340
UC_ID6464,Power-On Self Test Failure340,UC_ID5787,UC_ID4153,Pump Overheating340
UC_ID6465,Pump Priming Failure340,UC_ID1935,UC_ID2874,Drug Library Not Present or Corrupted340
UC_ID6466,Internal Electronic Failure340,UC_ID6914,UC_ID2624,Downstream Occlusion340
UC_ID6467,Sound Failure340,UC_ID8763,UC_ID7150,ICE Failure340
UC_ID6468,ICE Failure340,UC_ID4800,UC_ID3785,Sound Failure340
UC_ID6469,Bolus request too soon340,UC_ID8614,UC_ID1546,Over-Flow Rate Alarm340
UC_ID6470,Pump Overheating340,UC_ID2067,UC_ID2761,Internal Electronic Failure340
UC_ID6471,Prescription Authentication Failure340,UC_ID2136,UC_ID5833,Drug Library Soft Limit340
UC_ID6472,Clinician Authentication Failure340,UC_ID7532,UC_ID9415,Prescription Authentication Failure340
UC_ID6473,Over-Flow Rate Alarm340,UC_ID1958,UC_ID1364,Air-in-line Embolism340
UC_ID6474,Downstream Occlusion340,UC_ID5503,UC_ID5989,Patient Authentication Failure340
UC_ID6475,Drug Library Soft Limit340,UC_ID8182,UC_ID7420,Maximum Safe Dose340
UC_ID6476,Maximum Safe Dose340,UC_ID1730,UC_ID9579,Clinician Authentication Failure340
UC_ID6477,Drug Library Not Present or Corrupted340,UC_ID539,UC_ID2565,Drug Library Hard Limit340
UC_ID6478,Drug Library Hard Limit340,UC_ID9147,UC_ID2730,Under-Flow Rate Alarm340
UC_ID6479,Air-in-line Embolism340,UC_ID2211,UC_ID5246,Power-On Self Test Failure340
UC_ID6480,Sound Failure341,UC_ID8240,UC_ID5774,Drug Library Soft Limit341
UC_ID6481,Over-Flow Rate Alarm341,UC_ID9875,UC_ID8354,Upstream Occlusion341
UC_ID6482,Patient Authentication Failure341,UC_ID4195,UC_ID1250,Prescription Authentication Failure341
UC_ID6483,Drug Library Soft Limit341,UC_ID1246,UC_ID731,Power-On Self Test Failure341
UC_ID6484,Downstream Occlusion341,UC_ID3199,UC_ID6338,Maximum Safe Dose341
UC_ID6485,Under-Flow Rate Alarm341,UC_ID2686,UC_ID4759,Clinician Authentication Failure341
UC_ID6486,Upstream Occlusion341,UC_ID7790,UC_ID9046,ICE Failure341
UC_ID6487,Power-On Self Test Failure341,UC_ID4695,UC_ID4490,Under-Flow Rate Alarm341
UC_ID6488,Internal Electronic Failure341,UC_ID4497,UC_ID4803,Pump Overheating341
UC_ID6489,Maximum Safe Dose341,UC_ID8926,UC_ID2101,Patient Authentication Failure341
UC_ID6490,Air-in-line Embolism341,UC_ID9107,UC_ID8015,Sound Failure341
UC_ID6491,Pump Overheating341,UC_ID2526,UC_ID1384,Downstream Occlusion341
UC_ID6492,Bolus request too soon341,UC_ID3028,UC_ID6913,Bolus request too soon341
UC_ID6493,Prescription Authentication Failure341,UC_ID8566,UC_ID7189,Over-Flow Rate Alarm341
UC_ID6494,Drug Library Hard Limit341,UC_ID827,UC_ID4465,Drug Library Hard Limit341
UC_ID6495,Pump Priming Failure341,UC_ID6175,UC_ID7482,Internal Electronic Failure341
UC_ID6496,Drug Library Not Present or Corrupted341,UC_ID8873,UC_ID6541,Pump Priming Failure341
UC_ID6497,Clinician Authentication Failure341,UC_ID1691,UC_ID9957,Drug Library Not Present or Corrupted341
UC_ID6498,ICE Failure341,UC_ID8817,UC_ID4094,Air-in-line Embolism341
UC_ID6499,Over-Flow Rate Alarm342,UC_ID3003,UC_ID5464,ICE Failure342
UC_ID6500,Patient Authentication Failure342,UC_ID420,UC_ID7419,Pump Priming Failure342
UC_ID6501,Air-in-line Embolism342,UC_ID1647,UC_ID2502,Bolus request too soon342
UC_ID6502,Power-On Self Test Failure342,UC_ID7688,UC_ID6326,Prescription Authentication Failure342
UC_ID6503,Clinician Authentication Failure342,UC_ID4525,UC_ID6692,Drug Library Hard Limit342
UC_ID6504,Drug Library Soft Limit342,UC_ID1223,UC_ID9660,Power-On Self Test Failure342
UC_ID6505,Upstream Occlusion342,UC_ID8065,UC_ID8273,Pump Overheating342
UC_ID6506,Under-Flow Rate Alarm342,UC_ID4886,UC_ID3192,Sound Failure342
UC_ID6507,Prescription Authentication Failure342,UC_ID7051,UC_ID8470,Drug Library Soft Limit342
UC_ID6508,Bolus request too soon342,UC_ID7548,UC_ID1036,Air-in-line Embolism342
UC_ID6509,Pump Priming Failure342,UC_ID9711,UC_ID4530,Patient Authentication Failure342
UC_ID6510,Internal Electronic Failure342,UC_ID8535,UC_ID9708,Maximum Safe Dose342
UC_ID6511,Drug Library Not Present or Corrupted342,UC_ID6394,UC_ID4618,Upstream Occlusion342
UC_ID6512,Maximum Safe Dose342,UC_ID6251,UC_ID5426,Over-Flow Rate Alarm342
UC_ID6513,Pump Overheating342,UC_ID9603,UC_ID7115,Internal Electronic Failure342
UC_ID6514,ICE Failure342,UC_ID3751,UC_ID1982,Under-Flow Rate Alarm342
UC_ID6515,Drug Library Hard Limit342,UC_ID3055,UC_ID6106,Clinician Authentication Failure342
UC_ID6516,Downstream Occlusion342,UC_ID8677,UC_ID9024,Drug Library Not Present or Corrupted342
UC_ID6517,Sound Failure342,UC_ID9448,UC_ID5001,Downstream Occlusion342
UC_ID6518,Clinician Authentication Failure343,UC_ID125,UC_ID8449,Upstream Occlusion343
UC_ID6519,Drug Library Hard Limit343,UC_ID9517,UC_ID3706,Downstream Occlusion343
UC_ID6520,Pump Priming Failure343,UC_ID8196,UC_ID5371,Internal Electronic Failure343
UC_ID6521,Over-Flow Rate Alarm343,UC_ID7000,UC_ID7848,ICE Failure343
UC_ID6522,Drug Library Soft Limit343,UC_ID7449,UC_ID3991,Clinician Authentication Failure343
UC_ID6523,Sound Failure343,UC_ID5643,UC_ID230,Prescription Authentication Failure343
UC_ID6524,Downstream Occlusion343,UC_ID9024,UC_ID626,Sound Failure343
UC_ID6525,Pump Overheating343,UC_ID3893,UC_ID6723,Patient Authentication Failure343
UC_ID6526,Power-On Self Test Failure343,UC_ID9046,UC_ID6920,Under-Flow Rate Alarm343
UC_ID6527,Upstream Occlusion343,UC_ID5680,UC_ID9367,Pump Overheating343
UC_ID6528,Prescription Authentication Failure343,UC_ID7015,UC_ID2633,Drug Library Not Present or Corrupted343
UC_ID6529,Maximum Safe Dose343,UC_ID1685,UC_ID9634,Bolus request too soon343
UC_ID6530,Bolus request too soon343,UC_ID71,UC_ID7260,Pump Priming Failure343
UC_ID6531,Air-in-line Embolism343,UC_ID6947,UC_ID1167,Over-Flow Rate Alarm343
UC_ID6532,ICE Failure343,UC_ID8309,UC_ID5825,Maximum Safe Dose343
UC_ID6533,Internal Electronic Failure343,UC_ID1353,UC_ID1320,Drug Library Hard Limit343
UC_ID6534,Drug Library Not Present or Corrupted343,UC_ID1190,UC_ID7006,Drug Library Soft Limit343
UC_ID6535,Patient Authentication Failure343,UC_ID3706,UC_ID5734,Power-On Self Test Failure343
UC_ID6536,Under-Flow Rate Alarm343,UC_ID8084,UC_ID2698,Air-in-line Embolism343
UC_ID6537,Drug Library Soft Limit344,UC_ID9132,UC_ID1037,Upstream Occlusion344
UC_ID6538,Prescription Authentication Failure344,UC_ID5785,UC_ID7639,Power-On Self Test Failure344
UC_ID6539,Air-in-line Embolism344,UC_ID2078,UC_ID3290,Drug Library Hard Limit344
UC_ID6540,Pump Overheating344,UC_ID4992,UC_ID7504,Under-Flow Rate Alarm344
UC_ID6541,Power-On Self Test Failure344,UC_ID6303,UC_ID885,Drug Library Soft Limit344
UC_ID6542,Drug Library Not Present or Corrupted344,UC_ID156,UC_ID7068,Patient Authentication Failure344
UC_ID6543,Pump Priming Failure344,UC_ID1677,UC_ID7711,Bolus request too soon344
UC_ID6544,Over-Flow Rate Alarm344,UC_ID3734,UC_ID3864,Prescription Authentication Failure344
UC_ID6545,Sound Failure344,UC_ID5298,UC_ID4075,Downstream Occlusion344
UC_ID6546,Clinician Authentication Failure344,UC_ID162,UC_ID3202,Air-in-line Embolism344
UC_ID6547,Downstream Occlusion344,UC_ID5994,UC_ID993,Pump Priming Failure344
UC_ID6548,Bolus request too soon344,UC_ID1513,UC_ID8663,Pump Overheating344
UC_ID6549,Patient Authentication Failure344,UC_ID3899,UC_ID3016,Sound Failure344
UC_ID6550,Maximum Safe Dose344,UC_ID9450,UC_ID3215,Internal Electronic Failure344
UC_ID6551,Drug Library Hard Limit344,UC_ID7378,UC_ID7510,Over-Flow Rate Alarm344
UC_ID6552,Internal Electronic Failure344,UC_ID815,UC_ID2547,Clinician Authentication Failure344
UC_ID6553,Upstream Occlusion344,UC_ID5947,UC_ID252,Maximum Safe Dose344
UC_ID6554,ICE Failure344,UC_ID7436,UC_ID3051,Drug Library Not Present or Corrupted344
UC_ID6555,Under-Flow Rate Alarm344,UC_ID2746,UC_ID2279,ICE Failure344
UC_ID6556,Under-Flow Rate Alarm345,UC_ID5791,UC_ID5682,Upstream Occlusion345
UC_ID6557,Maximum Safe Dose345,UC_ID9684,UC_ID4519,ICE Failure345
UC_ID6558,Pump Priming Failure345,UC_ID1175,UC_ID7457,Drug Library Not Present or Corrupted345
UC_ID6559,ICE Failure345,UC_ID3000,UC_ID4281,Internal Electronic Failure345
UC_ID6560,Pump Overheating345,UC_ID2182,UC_ID9065,Downstream Occlusion345
UC_ID6561,Drug Library Soft Limit345,UC_ID664,UC_ID8302,Clinician Authentication Failure345
UC_ID6562,Drug Library Hard Limit345,UC_ID5140,UC_ID3198,Under-Flow Rate Alarm345
UC_ID6563,Prescription Authentication Failure345,UC_ID8468,UC_ID2427,Drug Library Hard Limit345
UC_ID6564,Downstream Occlusion345,UC_ID5440,UC_ID4325,Prescription Authentication Failure345
UC_ID6565,Internal Electronic Failure345,UC_ID379,UC_ID1322,Power-On Self Test Failure345
UC_ID6566,Patient Authentication Failure345,UC_ID2557,UC_ID2026,Air-in-line Embolism345
UC_ID6567,Clinician Authentication Failure345,UC_ID1469,UC_ID3147,Over-Flow Rate Alarm345
UC_ID6568,Air-in-line Embolism345,UC_ID8057,UC_ID1761,Bolus request too soon345
UC_ID6569,Bolus request too soon345,UC_ID4537,UC_ID1590,Pump Priming Failure345
UC_ID6570,Sound Failure345,UC_ID1236,UC_ID2303,Patient Authentication Failure345
UC_ID6571,Upstream Occlusion345,UC_ID5644,UC_ID6426,Pump Overheating345
UC_ID6572,Over-Flow Rate Alarm345,UC_ID6720,UC_ID2877,Sound Failure345
UC_ID6573,Drug Library Not Present or Corrupted345,UC_ID7937,UC_ID4773,Drug Library Soft Limit345
UC_ID6574,Power-On Self Test Failure345,UC_ID941,UC_ID3778,Maximum Safe Dose345
UC_ID6575,ICE Failure346,UC_ID1940,UC_ID7399,Upstream Occlusion346
UC_ID6576,Under-Flow Rate Alarm346,UC_ID1136,UC_ID8532,Maximum Safe Dose346
UC_ID6577,Downstream Occlusion346,UC_ID9826,UC_ID2396,Pump Overheating346
UC_ID6578,Pump Priming Failure346,UC_ID8416,UC_ID3581,Patient Authentication Failure346
UC_ID6579,Air-in-line Embolism346,UC_ID766,UC_ID5547,Over-Flow Rate Alarm346
UC_ID6580,Internal Electronic Failure346,UC_ID1733,UC_ID8570,Sound Failure346
UC_ID6581,Bolus request too soon346,UC_ID3140,UC_ID6455,Clinician Authentication Failure346
UC_ID6582,Drug Library Hard Limit346,UC_ID2415,UC_ID3176,Power-On Self Test Failure346
UC_ID6583,Drug Library Not Present or Corrupted346,UC_ID5234,UC_ID9995,ICE Failure346
UC_ID6584,Over-Flow Rate Alarm346,UC_ID9589,UC_ID2410,Downstream Occlusion346
UC_ID6585,Maximum Safe Dose346,UC_ID8906,UC_ID9043,Air-in-line Embolism346
UC_ID6586,Drug Library Soft Limit346,UC_ID5988,UC_ID5430,Drug Library Hard Limit346
UC_ID6587,Power-On Self Test Failure346,UC_ID2752,UC_ID9797,Drug Library Not Present or Corrupted346
UC_ID6588,Upstream Occlusion346,UC_ID3278,UC_ID1038,Pump Priming Failure346
UC_ID6589,Prescription Authentication Failure346,UC_ID431,UC_ID5650,Prescription Authentication Failure346
UC_ID6590,Patient Authentication Failure346,UC_ID4809,UC_ID7756,Internal Electronic Failure346
UC_ID6591,Sound Failure346,UC_ID1547,UC_ID4038,Bolus request too soon346
UC_ID6592,Pump Overheating346,UC_ID7167,UC_ID6705,Under-Flow Rate Alarm346
UC_ID6593,Clinician Authentication Failure346,UC_ID1070,UC_ID751,Drug Library Soft Limit346
UC_ID6594,Downstream Occlusion347,UC_ID5216,UC_ID1958,Sound Failure347
UC_ID6595,Internal Electronic Failure347,UC_ID9162,UC_ID7932,Drug Library Soft Limit347
UC_ID6596,Prescription Authentication Failure347,UC_ID7560,UC_ID5599,Maximum Safe Dose347
UC_ID6597,Maximum Safe Dose347,UC_ID8257,UC_ID2600,Upstream Occlusion347
UC_ID6598,Clinician Authentication Failure347,UC_ID9794,UC_ID3418,Pump Overheating347
UC_ID6599,Drug Library Not Present or Corrupted347,UC_ID9085,UC_ID8340,Pump Priming Failure347
UC_ID6600,Under-Flow Rate Alarm347,UC_ID8562,UC_ID7973,Patient Authentication Failure347
UC_ID6601,Over-Flow Rate Alarm347,UC_ID9974,UC_ID7542,Internal Electronic Failure347
UC_ID6602,ICE Failure347,UC_ID3165,UC_ID6659,Power-On Self Test Failure347
UC_ID6603,Pump Overheating347,UC_ID9940,UC_ID2272,Drug Library Hard Limit347
UC_ID6604,Power-On Self Test Failure347,UC_ID1999,UC_ID8211,Under-Flow Rate Alarm347
UC_ID6605,Drug Library Hard Limit347,UC_ID2137,UC_ID424,Prescription Authentication Failure347
UC_ID6606,Drug Library Soft Limit347,UC_ID8490,UC_ID9427,Drug Library Not Present or Corrupted347
UC_ID6607,Patient Authentication Failure347,UC_ID4503,UC_ID638,Over-Flow Rate Alarm347
UC_ID6608,Pump Priming Failure347,UC_ID565,UC_ID1211,Downstream Occlusion347
UC_ID6609,Air-in-line Embolism347,UC_ID2057,UC_ID7537,Bolus request too soon347
UC_ID6610,Sound Failure347,UC_ID4959,UC_ID2154,ICE Failure347
UC_ID6611,Upstream Occlusion347,UC_ID7719,UC_ID1747,Clinician Authentication Failure347
UC_ID6612,Bolus request too soon347,UC_ID3759,UC_ID9846,Air-in-line Embolism347
UC_ID6613,Drug Library Not Present or Corrupted348,UC_ID5744,UC_ID3940,Maximum Safe Dose348
UC_ID6614,Sound Failure348,UC_ID5748,UC_ID5144,ICE Failure348
UC_ID6615,Prescription Authentication Failure348,UC_ID9942,UC_ID6804,Drug Library Hard Limit348
UC_ID6616,Air-in-line Embolism348,UC_ID3919,UC_ID400,Upstream Occlusion348
UC_ID6617,Maximum Safe Dose348,UC_ID7027,UC_ID3466,Clinician Authentication Failure348
UC_ID6618,Patient Authentication Failure348,UC_ID4049,UC_ID1611,Drug Library Soft Limit348
UC_ID6619,ICE Failure348,UC_ID5769,UC_ID1149,Under-Flow Rate Alarm348
UC_ID6620,Pump Overheating348,UC_ID224,UC_ID4313,Over-Flow Rate Alarm348
UC_ID6621,Pump Priming Failure348,UC_ID4399,UC_ID5150,Drug Library Not Present or Corrupted348
UC_ID6622,Clinician Authentication Failure348,UC_ID3358,UC_ID9620,Air-in-line Embolism348
UC_ID6623,Under-Flow Rate Alarm348,UC_ID8591,UC_ID6354,Downstream Occlusion348
UC_ID6624,Downstream Occlusion348,UC_ID9130,UC_ID9745,Patient Authentication Failure348
UC_ID6625,Power-On Self Test Failure348,UC_ID1738,UC_ID9247,Prescription Authentication Failure348
UC_ID6626,Drug Library Soft Limit348,UC_ID647,UC_ID5619,Pump Priming Failure348
UC_ID6627,Upstream Occlusion348,UC_ID515,UC_ID6636,Sound Failure348
UC_ID6628,Bolus request too soon348,UC_ID4262,UC_ID1921,Power-On Self Test Failure348
UC_ID6629,Over-Flow Rate Alarm348,UC_ID2266,UC_ID3384,Internal Electronic Failure348
UC_ID6630,Drug Library Hard Limit348,UC_ID9646,UC_ID5344,Pump Overheating348
UC_ID6631,Internal Electronic Failure348,UC_ID9824,UC_ID5504,Bolus request too soon348
UC_ID6632,Air-in-line Embolism349,UC_ID5555,UC_ID683,Bolus request too soon349
