CC_ID,CC_NAME,CC_DATE,CC_VER,CC_DESC,CC_LOC
CC_ID6298,CC_NAME5355,2015-11-16,V2,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DisableBackup.java5
CC_ID6299,CC_NAME4280,2015-11-03,V0,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.59",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\RMIServerSocketFactoryImpl.java5
CC_ID6300,CC_NAME8352,2015-12-01,V0,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.59,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\SliceFromReadCommand.java5
CC_ID6301,CC_NAME3898,2016-01-22,V4,"–requirement removed, Rx read from drug container by scanner60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\ByteType.java5
CC_ID6302,CC_NAME7840,2015-11-20,V4,"If delivered clinician-requested bolus flow rate is less than the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\CompositesBuilder.java5
CC_ID6303,CC_NAME8819,2016-01-11,V5,The scanner shall read and authenticate information from the clinician’s badge60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\DefaultInteger.java5
CC_ID6304,CC_NAME5411,2015-11-16,V0,Component failure must not harm patient (beyond stopping function).60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\InetAddressType.java5
CC_ID6305,CC_NAME3305,2015-11-25,V1,Each log entry shall have a time stamp81 with its time of occurrence.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\Memory.java5
CC_ID6306,CC_NAME3001,2015-12-07,V2,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\auth\PermissionsCache.java5
CC_ID6307,CC_NAME817,2016-01-08,V6,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\TokenFct.java5
CC_ID6308,CC_NAME4294,2015-11-10,V0,Clinician-commanded bolus shall be halted when continuing to infuse prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\metadata\CompactionMetadata.java5
CC_ID6309,CC_NAME285,2016-01-11,V1,"If the drug loaded into the drug reservoir is not present in the drug library or the library does not pass authentication and integrity checks, that the drug is unknown60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\GetStreamThroughput.java5
CC_ID6310,CC_NAME2119,2015-12-17,V0,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\metrics\SEPMetrics.java5
CC_ID6311,CC_NAME3440,2015-11-18,V2,The mechanical pump shall not allow reverse flow from the patient into the pump.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\index\composites\CompositesSearcher.java5
CC_ID6312,CC_NAME7021,2015-11-23,V3,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ClockAndCount.java5
CC_ID6313,CC_NAME8803,2015-11-26,V4,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\DeletionTime.java5
CC_ID6314,CC_NAME3729,2016-01-06,V1,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\transport\messages\QueryMessage.java5
CC_ID6315,CC_NAME8034,2015-12-17,V0,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\Terms.java5
CC_ID6316,CC_NAME1894,2015-11-25,V1,A open door alarm shall be triggered when the reservoir door is opened while the pump is not stopped.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\dht\ComparableObjectToken.java5
CC_ID6317,CC_NAME1244,2015-11-06,V1,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\StorageServiceMBean.java5
CC_ID6318,CC_NAME2290,2015-11-03,V4,"The basal flow rate, F(basal) is prescribed by a physican and entred into the PCA pump by scanning the presription from the drug container label as it is loaded into the reservoir.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\format\big\SSTableSliceIterator.java5
CC_ID6319,CC_NAME6794,2015-12-16,V1,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\SimpleSeedProvider.java5
CC_ID6320,CC_NAME6884,2015-12-22,V3,The PCA pump shall detect air-in-line embolism (bubble).60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\WriteType.java5
CC_ID6321,CC_NAME4710,2015-12-14,V4,"If delivered basal flow rate is less than the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the flow stops, the pump shall issue an basal under-infusion warning (EC3.2.8).60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\AbstractSSTableSimpleWriter.java5
CC_ID6322,CC_NAME662,2016-01-15,V7,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\AbstractNetworkTopologySnitch.java5
CC_ID6323,CC_NAME4873,2015-12-22,V4,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\messages\StreamMessage.java5
CC_ID6324,CC_NAME9437,2015-11-25,V2,"Hardware faults detected, but not masked, shall raise a fault alarm, stop pump, record it in the Fault Log, and display the reason for fault on the user interface.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\DisableBinary.java5
CC_ID6325,CC_NAME3892,2015-11-06,V2,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ArrayBackedSortedColumns.java5
CC_ID6326,CC_NAME6776,2016-01-01,V2,The auditory volume of audible alarms signals shall conform to Section 201.3.3.2 Volume of auditory ALARM SIGNALS and INFORMATION SIGNALS of standard IEC 60601-1-8.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\FloatType.java5
CC_ID6327,CC_NAME9677,2016-01-13,V5,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\nodetool\Compact.java5
CC_ID6328,CC_NAME4267,2015-11-06,V5,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\EmptySerializer.java5
CC_ID6329,CC_NAME4999,2015-11-09,V3,"When an empty-reservoir alarm occurs, the current pump stroke shall be completed prior to stopping the pump.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\concurrent\JMXEnabledScheduledThreadPoolExecutor.java5
CC_ID6330,CC_NAME578,2015-11-20,V0,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\tools\RepairRunner.java5
CC_ID6331,CC_NAME3582,2015-12-25,V5,"display of visual information, and60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\UnbufferedDataOutputStreamPlus.java5
CC_ID6332,CC_NAME5940,2015-11-25,V3,The drug reservoir shall measure its contents.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\format\big\SimpleSliceReader.java5
CC_ID6333,CC_NAME1494,2015-11-06,V6,Clinician-requested bolus delivery shall be immediately halted when alarms sound.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\SimpleCType.java5
CC_ID6334,CC_NAME5265,2015-11-24,V6,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\AbstractTextSerializer.java5
CC_ID6335,CC_NAME3263,2015-11-24,V0,–removed all Rx entry via scanner60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\restrictions\TermSlice.java5
CC_ID6336,CC_NAME8870,2015-12-23,V2,The PCA pump case must be at least difficult to breech as its tamper-resistant door. Breaking the case shall not be easier to access the drug reservoir than breeching the door.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\ListType.java5
CC_ID6337,CC_NAME6943,2015-12-09,V0,The patient’s prescription shall be retained for at least ?data = 96 hours after the PCA pump is turned-off and unplugged.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\service\IReadCommand.java5
CC_ID6338,CC_NAME7372,2015-12-31,V5,The Control Panel shall provide means to inactivate audible alarms indefinitely60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\SyncUtil.java5
CC_ID6339,CC_NAME398,2015-11-02,V7,"When an occlusion alarm occurs, the pump shall be stopped immediately without completing the current pump stroke60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\BufferedPoolingSegmentedFile.java5
CC_ID6340,CC_NAME7371,2016-01-13,V4,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\repair\NodePair.java5
CC_ID6341,CC_NAME522,2015-11-26,V5,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\exceptions\UnrecognizedEntityException.java5
CC_ID6342,CC_NAME5085,2016-01-05,V1,"The user interface must show that the PCA pump is working on battery backup, and an estimate of the number of minutes of battery-powered infusion remain.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\concurrent\TracingAwareExecutorService.java5
CC_ID6343,CC_NAME7820,2015-12-29,V2,Pressing the stop button confirms and silences all alarms and terminates any alarm signal inactivation.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\SimpleDenseCellName.java5
CC_ID6344,CC_NAME1806,2016-01-18,V2,The Control Panel shall audibly indicate the specific problem causing the alarm condition as described in Section 5.4.360,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\ColumnIndex.java5
CC_ID6345,CC_NAME5928,2015-11-13,V0,Prescriptions that violate the soft limits of the drug in the drug library shall issue a visible and audible warning requiring a soft limit confirmation by the clinician.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\util\FastByteArrayInputStream.java5
CC_ID6346,CC_NAME6373,2015-11-23,V5,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\Interval.java5
CC_ID6347,CC_NAME6058,2015-12-21,V0,At least one visual alarm signal shall be provided that identifies the specific alarm condition and its priority. This signal shall be perceived correctly (be legible) at a distance of 1 m from the equipment60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\streaming\management\StreamSummaryCompositeData.java5
CC_ID6348,CC_NAME5116,2016-01-11,V6,"When the stop button is pressed, the current pump stroke shall be completed prior to stopping the pump.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\functions\UuidFcts.java5
CC_ID6349,CC_NAME6948,2015-12-07,V5,A downstream occlusion alarm119 shall be triggered if the pump senses a downstream (patient side)60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\filter\QueryFilter.java5
CC_ID6350,CC_NAME1662,2015-12-24,V2,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\locator\TokenMetadata.java5
CC_ID6351,CC_NAME9046,2016-01-06,V0,The scanner shall read and authenticate information from the drug’s package label60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\serializers\BooleanSerializer.java5
CC_ID6352,CC_NAME7281,2016-01-18,V0,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\composites\SimpleSparseCellNameType.java5
CC_ID6353,CC_NAME6232,2015-12-09,V1,"The PCA pump shall continue to infuse for 10 minutes during interruption of mains electricity supply using battery backup, either continuously or spread over an hour. (Five minutes to recharge per minute using battery.)60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\cql3\statements\IndexTarget.java5
CC_ID6354,CC_NAME1610,2016-01-05,V7,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\utils\UUIDSerializer.java5
CC_ID6355,CC_NAME8340,2016-01-26,V1,"If the pump gets overheated to more than Tpoh = 55 C, the pump shall issue an pump overheated alarm (EC3.2.9).60",.\UDFStuff\src_csdr\src\java\org\apache\cassandra\io\sstable\metadata\MetadataCollector.java5
CC_ID6356,CC_NAME2401,2015-11-06,V5,A real-time clock must produce timestamps accurate to 10 ms.60,.\UDFStuff\src_csdr\src\java\org\apache\cassandra\db\marshal\SimpleDateType.java5
