FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID771,Alarms shall be issued in order of occurrence.5,CC_ID7500,Nasim,Jane,blockage between pump and patient40,Assigned
FL_ID772,"Because the drugs used for analgesia are often narcotic, requiring Drug Enforcement Agency (DEA) tracking if used in the United States, the drug reservoir and means to change prescriptions5",CC_ID6647,Nasim,Caleb,basal rate or bolus VTBI exceeded soft limit40,Open
FL_ID773,"If delivered clinician-requested bolus flow rate exceeds the calculated square bolus rate by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow5",CC_ID6786,Nasim,Alex,power-on self test fails40,Open
FL_ID774,Each log entry shall have a time stamp81 with its time of occurrence.5,CC_ID5003,Nasim,Alex,bubble detection40,Open
FL_ID775,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.5",CC_ID8924,Nasim,Caleb,drug or prescription not intended for this patient40,Open
FL_ID776,The mechanical pump shall not allow reverse flow from the patient into the pump.5,CC_ID5710,Jerry,Caleb,patient not admitted to hospital40,Open
FL_ID777,Component failure must not harm patient (beyond stopping function).5,CC_ID5805,Nasim,Alex,basal rate or bolus VTBI exceeded hard limit40,Open
FL_ID778,The measured drug volume shall be within Vrt = 1 ml of the actual drug volume.5,CC_ID6739,Nasim,Alex,measured flow rate exceeds setting40,Open
FL_ID779,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.5,CC_ID5041,Nasim,Alex,measured flow rate below setting40,Open
FL_ID780,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.5",CC_ID6966,Nasim,Alex,the drug library fails authenticity or integrity check41,Open
FL_ID781,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.5",CC_ID7504,Nasim,Caleb,patient not admitted to hospital41,Open
FL_ID782,The drug reservoir holds liquid pain-killer supplied by the hospital pharmacy and loaded into the PCA pump by the clinician.5,CC_ID8736,Nasim,Sugandha,measured flow rate below setting41,Open
FL_ID783,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.5",CC_ID6208,Nasim,Alex,basal rate or bolus VTBI exceeded hard limit41,Open
FL_ID784,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.5",CC_ID7259,Nasim,Alex,blockage between reservoir and pump41,Open
FL_ID785,"Successfully masked faults shall be recorded in the Fault Log, but raise an alarm.5",CC_ID7994,Nasim,Alex,no audible alarm41,Clossed
FL_ID786,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.5",CC_ID8621,Ben,Jane,basal rate or bolus VTBI exceeded soft limit41,Assigned
FL_ID787,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.5",CC_ID8961,Rami,Alex,bubble detection41,Assigned
FL_ID788,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.5,CC_ID6989,Ben,Caleb,pump temperature exceeds 55 C41,Open
FL_ID789,The ICE interface shall transmit encrypted and authenticated alarms and warnings to the ICE system.5,CC_ID7949,Nasim,Jane,dose reaches maximum allowed by drug library41,Clossed
FL_ID790,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops5",CC_ID8380,Nasim,Alex,drug or prescription not intended for this patient41,Open
FL_ID791,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.5",CC_ID8572,Nasim,Jane,power-on self test fails41,Open
FL_ID792,The PCA pump shall switch to KVO infusion rate upon receiving an authenticated command through its ICE interface.5,CC_ID6888,Nasim,Jane,PCA pump detects its own failure41,Open
FL_ID793,Alarm’s and warning’s priority shall be determined in accordance with standard IEC 60601-1-8 Medical electrical equipment - Part 1-8: General requirements for safety - Collateral standard.6,CC_ID6063,Jerry,Alex,pump fails to prime after loading drug reservoir41,Open
FL_ID794,"Upon the clinician’s pressing of the stop button, prescribed infusion shall halt.6",CC_ID6077,Nasim,Caleb,clinician not authorized to operate pump41,Open
FL_ID795,The fault log shall record at least 1000 faults before overwriting oldest fault records first.6,CC_ID5055,Jerry,Jane,indication of no ICE alarms enabled41,Open
FL_ID796,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.6",CC_ID5782,Jerry,Alex,measured flow rate exceeds setting41,Open
FL_ID797,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.6,CC_ID8150,Nasim,Alex,Bolus request denied because minimum time between boluses had not elapsed.41,Open
FL_ID798,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops6",CC_ID6061,Jerry,Sugandha,blockage between pump and patient41,Open
FL_ID799,The PCA pump shall implement a safety architecture112 that separates normal operation from fault detection and response.6,CC_ID8595,Nasim,Jane,PCA pump detects its own failure42,Open
FL_ID800,"If the same alert-stop-start sequence occurs 3 or more times in ten minutes, infusion will be stopped, and an audible alarm sounded.6",CC_ID8775,Jerry,Alex,patient not admitted to hospital42,Open
FL_ID801,"Patient-requested bolus shall not be delivered more often than a prescribed number of minutes, ?prb.6",CC_ID7335,Jerry,Jane,dose reaches maximum allowed by drug library42,Open
FL_ID802,"The drug library102 can be thought of as a lookup table that, given a drug name and a location, provides typical and safe limits of different infusion parameters. The drug library shall be determined by an authorized and authenticated hospital pharmacist6",CC_ID5449,Jerry,Jane,bubble detection42,Open
FL_ID803,"–removed, must scan Rx from label of drug container6",CC_ID6790,Ben,Sugandha,pump fails to prime after loading drug reservoir42,Open
FL_ID804,The PCA pump shall issue alarms and warnings that require clinician attention.6,CC_ID5541,Nasim,Jane,pump temperature exceeds 55 C42,Open
FL_ID805,The scanner shall read and authenticate information from the drug’s package label6,CC_ID7778,Ben,Sugandha,power-on self test fails42,Open
FL_ID806,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.6",CC_ID8712,Jerry,Jane,drug or prescription not intended for this patient42,Open
FL_ID807,The PCA pump shall have a stop button6,CC_ID5144,Nasim,Jane,blockage between pump and patient42,Open
FL_ID808,The PCA pump must be electromagnetically compatible according to IEC 60601-1-2 (2001)6,CC_ID7752,Jerry,Sugandha,basal rate or bolus VTBI exceeded soft limit42,Open
FL_ID809,"The pump shall maintain a minimum KVO flow rate of FKV O = 1 ml/hr at all times during infusion, even during alarms, unless the alarm also stops flow. Table 4 defines which alarms also stop drug flow completely.6",CC_ID5148,Rami,Caleb,measured flow rate exceeds setting42,Open
FL_ID810,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.6,CC_ID8689,Jerry,Alex,Bolus request denied because minimum time between boluses had not elapsed.42,Open
FL_ID811,The PCA pump shall detect battery failure and issue a battery failure alarm6,CC_ID5451,Jerry,Sugandha,basal rate or bolus VTBI exceeded hard limit42,Open
FL_ID812,The Control Panel shall provide means to cancel alarm signal inactivation.6,CC_ID5416,Rami,Jane,clinician not authorized to operate pump42,Open
FL_ID813,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.6,CC_ID5572,Jerry,Jane,blockage between reservoir and pump42,Open
FL_ID814,The Control Panel shall provide means to inactivate audible alarms temporarily for a predefined period of time.6,CC_ID7554,Jerry,Sugandha,indication of no ICE alarms enabled42,Open
FL_ID815,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.6,CC_ID6560,Jerry,Jane,no audible alarm42,Assigned
FL_ID816,"For each drug that may be infused with a PCA pump, the drug library entry103 for that drug shall have data elements listed in Table 6.6",CC_ID6704,Nasim,Jane,the drug library fails authenticity or integrity check42,Assigned
FL_ID817,"The minimum clinician-chosen duration for a clinician-requested bolus shall be the prescribed minimum number of minutes between consecutive patient-requested bolus deliveries, ?prb.6",CC_ID6126,Nasim,Jane,measured flow rate below setting42,Open
FL_ID818,Alarms shall be issued in order of occurrence.6,CC_ID8921,Jerry,Jane,PCA pump detects its own failure43,Open
FL_ID819,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.6,CC_ID8211,Jerry,Sugandha,blockage between reservoir and pump43,Open
FL_ID820,The scanner shall read and authenticate information from the clinician’s badge6,CC_ID6526,Nasim,Sugandha,measured flow rate exceeds setting43,Open
FL_ID821,"Hospital procedures must endow the attending clinician access to the door key135, yet prevent other persons’ access.6",CC_ID7088,Jerry,Sugandha,bubble detection43,Open
FL_ID822,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.6",CC_ID7667,Ben,Jane,dose reaches maximum allowed by drug library43,Open
FL_ID823,"If a drug library’s soft limit is violated by the proposed settings, but not a hard limit, a warning is shown to the clinician by the user interface and a distinctive, irritating sound made and recorded in the Event Log.6",CC_ID6821,Nasim,Sugandha,pump fails to prime after loading drug reservoir43,Clossed
FL_ID824,An air-in-line alarm116 shall be triggered by the pump if detectable air bubbles are infused into the patient.6,CC_ID7100,Nasim,Caleb,the drug library fails authenticity or integrity check43,Open
FL_ID825,The alarm melody of audible alarms signals shall conform to Table AAA.1 of standard IEC 60601-1-8 for drug or fluid delivery. “C d g” shall be used for medium priority alarms; “C d g - C d” shall be used for high priority alarms6,CC_ID6944,Jerry,Jane,blockage between pump and patient43,Assigned
FL_ID826,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.6,CC_ID5847,Jerry,Jane,basal rate or bolus VTBI exceeded soft limit43,Open
FL_ID827,"Upon patient’s press of the PCA pump’s patient-button, a prescribed bolus volume-to-be-infused, V T BI, of the drug loaded in the pump is delivered to the patient.6",CC_ID8857,Rami,Jane,clinician not authorized to operate pump43,Assigned
