FL_ID,FL_DESC,FL_FO,FL_REPORTEDBY,FL_ASSIGNEDTO,FL_SOLUTION,FL_STATUS
FL_ID6040,An upstream occlusion alarm118 shall be triggered when the pump senses an upstream (drug reservoir side) occlusion exceeding Puo = 1 psi45,CC_ID6287,Ben,Caleb,no audible alarm317,Open
FL_ID6041,"Upon the clinician’s pressing of the start button, prescribed infusion shall commence.45",CC_ID5907,Ben,Alex,dose reaches maximum allowed by drug library317,Open
FL_ID6042,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.45",CC_ID5226,Ben,Alex,clinician not authorized to operate pump317,Assigned
FL_ID6043,–removed all Rx entry via scanner45,CC_ID5120,Rami,Caleb,dose reaches maximum allowed by drug library318,Open
FL_ID6044,The Control Panel shall visually indicate the specific problem causing the alarm condition as described in Section 5.4.2.45,CC_ID6341,Ben,Alex,pump fails to prime after loading drug reservoir318,Open
FL_ID6045,The PCA pump shall have a start button.45,CC_ID5777,Nasim,Alex,bubble detection318,Open
FL_ID6046,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.45",CC_ID6818,Ben,Alex,measured flow rate below setting318,Open
FL_ID6047,Clinician-requested bolus delivery shall be immediately halted when alarms sound.45,CC_ID6941,Jerry,Caleb,basal rate or bolus VTBI exceeded soft limit318,Open
FL_ID6048,Information in event and Fault Logs shall be retained for at least ?log = 1000 hours after the PCA pump is turned-off and unplugged.45,CC_ID6676,Ben,Alex,basal rate or bolus VTBI exceeded hard limit318,Open
FL_ID6049,Hardware faults that prevent operation of the Control Panel shall illuminate a hardware fault indicator (light-emitting diode).45,CC_ID6752,Ben,Caleb,clinician not authorized to operate pump318,Open
FL_ID6050,All alarms not of high priority shall be encrypted and authenticated. High priority alarms may be encrypted and authenticated.45,CC_ID6036,Rami,Caleb,no audible alarm318,Open
FL_ID6051,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.45,CC_ID6093,Ben,Caleb,PCA pump detects its own failure318,Open
FL_ID6052,"If delivered basal flow rate exceeds the prescribed basal rate setting by more than its allowed tolerance over a period of more than 5 minutes, or immediately if the pump goes into free flow, the pump shall issue an basal over-infusion alarm (EC3.2.7).45",CC_ID6639,Rami,Jane,measured flow rate exceeds setting318,Open
FL_ID6053,") All filled prescriptions (liquid, narcotic pain-killer dispensed by the hospital pharmacy) must be labeled at least visibly with a. Patient name b. Drug code c. Name of drug d. Concentration45",CC_ID5289,Nasim,Sugandha,power-on self test fails318,Open
FL_ID6054,"Because with either working battery or power supply can operate the pump, if the battery failure alarm and either the voltage out-of-range or the power supply failure alarms, then the pump rate will be off.45",CC_ID5562,Ben,Caleb,blockage between reservoir and pump318,Open
FL_ID6055,The PCA pump shall have a stop button45,CC_ID5759,Ben,Alex,patient not admitted to hospital318,Open
FL_ID6056,"If delivered patient-requested bolus flow rate is less than the prescribed bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the flow stops45",CC_ID5448,Ben,Sugandha,blockage between pump and patient318,Open
FL_ID6057,The Control Panel shall provide means to inactivate audible alarms indefinitely45,CC_ID5834,Jerry,Alex,drug or prescription not intended for this patient318,Open
FL_ID6058,sound of audible alarm45,CC_ID6661,Ben,Alex,pump temperature exceeds 55 C318,Open
FL_ID6059,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.45,CC_ID4795,Ben,Alex,indication of no ICE alarms enabled318,Open
FL_ID6060,All materials that contact fluid shall be biocompatible45,CC_ID5725,Rami,Caleb,the drug library fails authenticity or integrity check318,Open
FL_ID6061,"The PCA pump shall perform a power-on-self-test (POST) to assure system integrity after being turned on, yet before any infusion begins. Failure of POST shall raise a POST alarm, stop pump45",CC_ID6886,Ben,Alex,Bolus request denied because minimum time between boluses had not elapsed.318,Open
FL_ID6062,The pump shall be able to deliver basal infusion at flows throughout the basal infusion flow range of Fbasal min = 1 to Fbasal max = 10 ml/hr.45,CC_ID5500,Ben,Alex,basal rate or bolus VTBI exceeded soft limit319,Clossed
FL_ID6063,"After the clinician presses the start button, but before commencing infusion, the values of V T BI and Fbasal are checked against the drug library entry of the drug to be infused.45",CC_ID4588,Jerry,Jane,dose reaches maximum allowed by drug library319,Open
FL_ID6064,The maximum clinician-chosen duration for a clinician-requested bolus shall be ?ccb max = 6 hours.45,CC_ID6099,Rami,Alex,bubble detection319,Open
FL_ID6065,"A clinician observing the discomfort of the patient may command the PCA pump to deliver a square bolus of the same volume-to-be-infused, V T BI, as patient-requested bolus over a period of time chosen by the clinician.45",CC_ID5157,Rami,Jane,clinician not authorized to operate pump319,Open
FL_ID6066,tactile response (button press).45,CC_ID6625,Rami,Caleb,the drug library fails authenticity or integrity check319,Open
FL_ID6067,Patient-requested bolus delivery shall be immediately halted when alarms sound.45,CC_ID5271,Ben,Alex,blockage between pump and patient319,Open
FL_ID6068,Prescribed V T BI and rate shall not exceed the hard limits set by the drug library from the hospital pharmacy for the drug loaded in the PCA pump.45,CC_ID6370,Ben,Caleb,drug or prescription not intended for this patient319,Open
FL_ID6069,An authorized clinician must personally confirm the prescription97 is authentic and meant for the patient to be infused. The routine procedures by which clinicians load the drug reservoir must ensure that the prescription filled by an authorized45,CC_ID5656,Ben,Caleb,measured flow rate exceeds setting319,Open
FL_ID6070,"If a visual indicator is necessary for the clinician to identify the equipment or part of the equipment that requires clinician response or awareness, at least one visual alarm signal 46 shall be provided45",CC_ID6590,Rami,Alex,patient not admitted to hospital319,Open
FL_ID6071,"If delivered patient-requested bolus flow rate exceeds the prescribed patient-requested bolus rate setting by more than its allowed tolerance over a period of more than 1 minutes, or immediately if the pump goes into free flow45",CC_ID4539,Rami,Alex,no audible alarm319,Assigned
FL_ID6072,"If the drug volume in the reservoir measures less than Vers =0.5 ml, and an infusion is in progress, an empty-reservoir alarm101 shall be issued stopping the pump.45",CC_ID6998,Ben,Caleb,pump fails to prime after loading drug reservoir319,Open
FL_ID6073,"The alarm indicator appearance shall comply with color, flashing frequency, and duty cycle given in Table 5.46",CC_ID5460,Rami,Alex,blockage between reservoir and pump319,Open
FL_ID6074,The drug loaded into the reservoir must also be found in the PCA pump’s drug in library99. The drug code of the prescription must match the drug code of a drug library entry.46,CC_ID5217,Ben,Alex,measured flow rate below setting319,Open
FL_ID6075,The PCA pump shall measure drug flow within a tolerance of Fmdf tol = 0.1 ml/hr.46,CC_ID6152,Ben,Alex,PCA pump detects its own failure319,Open
FL_ID6076,The pump shall deliver basal infusion at the prescribed basal rate within a basal infusion flow tolerance of Fbasal tol = 0.5 ml/hr of the prescribed basal rate.46,CC_ID6262,Rami,Caleb,Bolus request denied because minimum time between boluses had not elapsed.319,Open
FL_ID6077,"Occurrence of unavoidable single-event upsets caused by cosmic-ray-induced high- and thermalenergy neutrons must be either masked, or detected to fail-stop46",CC_ID6403,Rami,Alex,pump temperature exceeds 55 C319,Open
FL_ID6078,"A patient-requested bolus shall be delivered at its prescribed rate, Fbolus, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.46",CC_ID5099,Rami,Caleb,indication of no ICE alarms enabled319,Assigned
FL_ID6079,"Changing prescription during infusion shall require prescription confirmation61, clinician authentication62, patient authentication63, prescription authentication64 (patient-to-drug match) and drug authentication46",CC_ID6384,Jerry,Alex,power-on self test fails319,Open
FL_ID6080,"The PCA pump shall have continuous fault-detection and masking. Hardware monitors of thread heartbeat, memory error correction codes are examples.46",CC_ID5494,Rami,Sugandha,basal rate or bolus VTBI exceeded hard limit319,Open
FL_ID6081,The control panel must display currently-programmed patient data and physician’s prescription.46,CC_ID4961,Rami,Alex,no audible alarm320,Open
FL_ID6082,The ICE interface shall allow an authorized clinician to set the duration of clinician-requested boluses through an ICE supervisor user interface.46,CC_ID6826,Ben,Sugandha,blockage between reservoir and pump320,Assigned
FL_ID6083,"A clinician-requested bolus shall be delivered at the rate, Fccb, of V T BI divided by the duration chosen by the clinician, ?ccb, in addition to the prescribed basal flow rate, Fbasal, but no more than the maximum flow rate for the pump, Fmax.46",CC_ID5348,Ben,Caleb,measured flow rate below setting320,Open
FL_ID6084,The PCA pump shall include electronic tamper detection mechanisms and shall record detected tampering attempts in the Fault Log and Event Log as well as issuing an authenticated ICE message.46,CC_ID6931,Jerry,Alex,drug or prescription not intended for this patient320,Open
FL_ID6085,–removed all Rx entry via scanner46,CC_ID6572,Jerry,Caleb,basal rate or bolus VTBI exceeded hard limit320,Assigned
FL_ID6086,"The PCA pump shall perform periodic self-tests to assure system integrity during long periods of use. Failure of a self-test shall raise a self-test alarm, stop pump, record it in the Fault Log, and display the reason for failure on the user interface.46",CC_ID4539,Ben,Caleb,clinician not authorized to operate pump320,Open
FL_ID6087,Patient-requested bolus shall not be delivered if infusing prescribed V T BI will exceed hard limits retrieved from the drug library for the volume of drug infused over a period of time.46,CC_ID6209,Nasim,Caleb,blockage between pump and patient320,Open
FL_ID6088,"A patient-requested bolus shall take precedence over a clinician-requested bolus. The clinicianrequested bolus shall be suspended while the patient-requested bolus dose is administered, and resumed afterward.46",CC_ID6923,Rami,Caleb,dose reaches maximum allowed by drug library320,Open
FL_ID6089,Visual alarms shall display alarm symbols from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.46,CC_ID6565,Rami,Alex,bubble detection320,Open
FL_ID6090,The scanner shall read and authenticate information from the drug’s package label46,CC_ID6293,Rami,Jane,power-on self test fails320,Assigned
FL_ID6091,"During normal use and/or single fault condition of the equipment, continuous reverse delivery115 shall not be possible (from IEC 601-2-24)46",CC_ID5153,Rami,Jane,indication of no ICE alarms enabled320,Open
FL_ID6092,A real-time clock must produce timestamps accurate to 10 ms.46,CC_ID6577,Ben,Alex,basal rate or bolus VTBI exceeded soft limit320,Open
FL_ID6093,Prescriptions that violate a hard limit of the drug in the drug library shall be rejected with visible and audible indication when confirmation is attempted by the clinician.46,CC_ID6412,Ben,Jane,PCA pump detects its own failure320,Assigned
FL_ID6094,When auditory alarms are inactive the control panel shall display an inactive auditory alarm symbol from Table D.201 Graphical symbols for ALARM SYSTEMS of standard IEC 60601-1-8.46,CC_ID5243,Ben,Alex,pump temperature exceeds 55 C320,Open
