UC_ID,UC_TITLE,UC_PrC,UC_PoC,UC_STEPS
UC_ID1782,Pump Priming Failure93,UC_ID225,UC_ID1254,Under-Flow Rate Alarm93
UC_ID1783,Bolus request too soon93,UC_ID1411,UC_ID174,Clinician Authentication Failure93
UC_ID1784,Maximum Safe Dose93,UC_ID2797,UC_ID2254,Pump Priming Failure93
UC_ID1785,Power-On Self Test Failure93,UC_ID326,UC_ID1999,Prescription Authentication Failure93
UC_ID1786,Upstream Occlusion93,UC_ID238,UC_ID2912,Bolus request too soon93
UC_ID1787,Internal Electronic Failure94,UC_ID2046,UC_ID2076,Power-On Self Test Failure94
UC_ID1788,Prescription Authentication Failure94,UC_ID1638,UC_ID156,Under-Flow Rate Alarm94
UC_ID1789,Downstream Occlusion94,UC_ID2701,UC_ID1842,Bolus request too soon94
UC_ID1790,Upstream Occlusion94,UC_ID1252,UC_ID2600,Drug Library Hard Limit94
UC_ID1791,Sound Failure94,UC_ID1610,UC_ID2541,Air-in-line Embolism94
UC_ID1792,Over-Flow Rate Alarm94,UC_ID376,UC_ID2409,Prescription Authentication Failure94
UC_ID1793,Bolus request too soon94,UC_ID637,UC_ID1844,Internal Electronic Failure94
UC_ID1794,Clinician Authentication Failure94,UC_ID463,UC_ID2221,Over-Flow Rate Alarm94
UC_ID1795,Air-in-line Embolism94,UC_ID1930,UC_ID1067,Drug Library Soft Limit94
UC_ID1796,Power-On Self Test Failure94,UC_ID1705,UC_ID465,Drug Library Not Present or Corrupted94
UC_ID1797,ICE Failure94,UC_ID2506,UC_ID1016,Patient Authentication Failure94
UC_ID1798,Pump Overheating94,UC_ID433,UC_ID277,ICE Failure94
UC_ID1799,Under-Flow Rate Alarm94,UC_ID2539,UC_ID1114,Sound Failure94
UC_ID1800,Drug Library Hard Limit94,UC_ID1754,UC_ID760,Downstream Occlusion94
UC_ID1801,Patient Authentication Failure94,UC_ID814,UC_ID1506,Maximum Safe Dose94
UC_ID1802,Drug Library Not Present or Corrupted94,UC_ID2018,UC_ID1068,Pump Overheating94
UC_ID1803,Maximum Safe Dose94,UC_ID2544,UC_ID1701,Upstream Occlusion94
UC_ID1804,Drug Library Soft Limit94,UC_ID57,UC_ID302,Pump Priming Failure94
UC_ID1805,Pump Priming Failure94,UC_ID2113,UC_ID1929,Clinician Authentication Failure94
UC_ID1806,Downstream Occlusion95,UC_ID2292,UC_ID1637,Power-On Self Test Failure95
UC_ID1807,Prescription Authentication Failure95,UC_ID1513,UC_ID1604,Bolus request too soon95
UC_ID1808,Drug Library Soft Limit95,UC_ID1852,UC_ID2817,Patient Authentication Failure95
UC_ID1809,Clinician Authentication Failure95,UC_ID1001,UC_ID2890,ICE Failure95
UC_ID1810,Internal Electronic Failure95,UC_ID2301,UC_ID2175,Under-Flow Rate Alarm95
UC_ID1811,Air-in-line Embolism95,UC_ID1605,UC_ID866,Pump Priming Failure95
UC_ID1812,Power-On Self Test Failure95,UC_ID2827,UC_ID2990,Drug Library Not Present or Corrupted95
UC_ID1813,Pump Priming Failure95,UC_ID2899,UC_ID826,Clinician Authentication Failure95
UC_ID1814,Drug Library Hard Limit95,UC_ID565,UC_ID1336,Drug Library Soft Limit95
UC_ID1815,Over-Flow Rate Alarm95,UC_ID784,UC_ID2511,Pump Overheating95
UC_ID1816,Patient Authentication Failure95,UC_ID2904,UC_ID2400,Internal Electronic Failure95
UC_ID1817,Pump Overheating95,UC_ID2051,UC_ID928,Sound Failure95
UC_ID1818,Under-Flow Rate Alarm95,UC_ID2447,UC_ID1081,Downstream Occlusion95
UC_ID1819,Maximum Safe Dose95,UC_ID1408,UC_ID170,Prescription Authentication Failure95
UC_ID1820,Upstream Occlusion95,UC_ID81,UC_ID340,Drug Library Hard Limit95
UC_ID1821,ICE Failure95,UC_ID797,UC_ID1766,Over-Flow Rate Alarm95
UC_ID1822,Sound Failure95,UC_ID872,UC_ID1421,Upstream Occlusion95
UC_ID1823,Drug Library Not Present or Corrupted95,UC_ID878,UC_ID2498,Maximum Safe Dose95
UC_ID1824,Bolus request too soon95,UC_ID1786,UC_ID716,Air-in-line Embolism95
UC_ID1825,Maximum Safe Dose96,UC_ID1420,UC_ID2802,Upstream Occlusion96
UC_ID1826,Drug Library Not Present or Corrupted96,UC_ID2358,UC_ID815,Drug Library Not Present or Corrupted96
UC_ID1827,Pump Overheating96,UC_ID1183,UC_ID1086,Prescription Authentication Failure96
UC_ID1828,Under-Flow Rate Alarm96,UC_ID1716,UC_ID1276,Drug Library Hard Limit96
UC_ID1829,Bolus request too soon96,UC_ID2316,UC_ID910,Downstream Occlusion96
UC_ID1830,Downstream Occlusion96,UC_ID918,UC_ID236,Pump Priming Failure96
UC_ID1831,ICE Failure96,UC_ID1997,UC_ID326,Drug Library Soft Limit96
UC_ID1832,Internal Electronic Failure96,UC_ID581,UC_ID1840,Bolus request too soon96
UC_ID1833,Air-in-line Embolism96,UC_ID633,UC_ID1888,Under-Flow Rate Alarm96
UC_ID1834,Upstream Occlusion96,UC_ID1921,UC_ID673,Clinician Authentication Failure96
UC_ID1835,Prescription Authentication Failure96,UC_ID1678,UC_ID2988,Sound Failure96
UC_ID1836,Sound Failure96,UC_ID1962,UC_ID1513,Internal Electronic Failure96
UC_ID1837,Clinician Authentication Failure96,UC_ID2575,UC_ID920,Power-On Self Test Failure96
UC_ID1838,Drug Library Hard Limit96,UC_ID1540,UC_ID2483,Maximum Safe Dose96
UC_ID1839,Pump Priming Failure96,UC_ID1277,UC_ID1907,Over-Flow Rate Alarm96
UC_ID1840,Power-On Self Test Failure96,UC_ID2207,UC_ID655,Pump Overheating96
UC_ID1841,Over-Flow Rate Alarm96,UC_ID127,UC_ID2971,Air-in-line Embolism96
UC_ID1842,Patient Authentication Failure96,UC_ID44,UC_ID1971,Patient Authentication Failure96
UC_ID1843,Drug Library Soft Limit96,UC_ID725,UC_ID1990,ICE Failure96
UC_ID1844,Drug Library Not Present or Corrupted97,UC_ID2260,UC_ID880,Maximum Safe Dose97
UC_ID1845,Maximum Safe Dose97,UC_ID1106,UC_ID1890,Upstream Occlusion97
UC_ID1846,Downstream Occlusion97,UC_ID106,UC_ID606,Drug Library Hard Limit97
UC_ID1847,ICE Failure97,UC_ID342,UC_ID2515,Drug Library Not Present or Corrupted97
UC_ID1848,Drug Library Soft Limit97,UC_ID2912,UC_ID2164,Internal Electronic Failure97
UC_ID1849,Pump Overheating97,UC_ID966,UC_ID1239,ICE Failure97
UC_ID1850,Power-On Self Test Failure97,UC_ID70,UC_ID1349,Air-in-line Embolism97
UC_ID1851,Patient Authentication Failure97,UC_ID1656,UC_ID2457,Clinician Authentication Failure97
UC_ID1852,Upstream Occlusion97,UC_ID2721,UC_ID2712,Over-Flow Rate Alarm97
UC_ID1853,Sound Failure97,UC_ID1270,UC_ID194,Sound Failure97
UC_ID1854,Over-Flow Rate Alarm97,UC_ID2717,UC_ID734,Downstream Occlusion97
UC_ID1855,Pump Priming Failure97,UC_ID2932,UC_ID2891,Pump Overheating97
UC_ID1856,Under-Flow Rate Alarm97,UC_ID1855,UC_ID2234,Under-Flow Rate Alarm97
UC_ID1857,Prescription Authentication Failure97,UC_ID502,UC_ID2768,Patient Authentication Failure97
UC_ID1858,Drug Library Hard Limit97,UC_ID477,UC_ID280,Drug Library Soft Limit97
UC_ID1859,Air-in-line Embolism97,UC_ID740,UC_ID742,Pump Priming Failure97
UC_ID1860,Bolus request too soon97,UC_ID1200,UC_ID1237,Bolus request too soon97
UC_ID1861,Clinician Authentication Failure97,UC_ID2205,UC_ID1119,Power-On Self Test Failure97
UC_ID1862,Internal Electronic Failure97,UC_ID2433,UC_ID2044,Prescription Authentication Failure97
UC_ID1863,Internal Electronic Failure98,UC_ID323,UC_ID1092,Prescription Authentication Failure98
UC_ID1864,Drug Library Soft Limit98,UC_ID1137,UC_ID1115,Drug Library Not Present or Corrupted98
UC_ID1865,Pump Overheating98,UC_ID325,UC_ID1530,Air-in-line Embolism98
UC_ID1866,Power-On Self Test Failure98,UC_ID1528,UC_ID1760,Maximum Safe Dose98
UC_ID1867,Drug Library Hard Limit98,UC_ID1611,UC_ID179,Drug Library Soft Limit98
UC_ID1868,Patient Authentication Failure98,UC_ID1991,UC_ID1869,Pump Overheating98
UC_ID1869,Maximum Safe Dose98,UC_ID1863,UC_ID2311,Downstream Occlusion98
UC_ID1870,Over-Flow Rate Alarm98,UC_ID202,UC_ID2728,Sound Failure98
UC_ID1871,ICE Failure98,UC_ID1286,UC_ID71,Patient Authentication Failure98
UC_ID1872,Drug Library Not Present or Corrupted98,UC_ID2634,UC_ID1027,Upstream Occlusion98
UC_ID1873,Under-Flow Rate Alarm98,UC_ID641,UC_ID2082,Over-Flow Rate Alarm98
UC_ID1874,Upstream Occlusion98,UC_ID1893,UC_ID2763,Bolus request too soon98
UC_ID1875,Downstream Occlusion98,UC_ID1064,UC_ID2093,ICE Failure98
UC_ID1876,Sound Failure98,UC_ID284,UC_ID1040,Under-Flow Rate Alarm98
UC_ID1877,Pump Priming Failure98,UC_ID2327,UC_ID593,Drug Library Hard Limit98
UC_ID1878,Clinician Authentication Failure98,UC_ID1228,UC_ID2520,Clinician Authentication Failure98
UC_ID1879,Bolus request too soon98,UC_ID1803,UC_ID2710,Internal Electronic Failure98
UC_ID1880,Prescription Authentication Failure98,UC_ID2784,UC_ID1635,Pump Priming Failure98
UC_ID1881,Air-in-line Embolism98,UC_ID2830,UC_ID2397,Power-On Self Test Failure98
UC_ID1882,Pump Priming Failure99,UC_ID1940,UC_ID600,Drug Library Not Present or Corrupted99
UC_ID1883,Prescription Authentication Failure99,UC_ID1755,UC_ID1388,ICE Failure99
UC_ID1884,Drug Library Not Present or Corrupted99,UC_ID977,UC_ID1558,Downstream Occlusion99
UC_ID1885,Internal Electronic Failure99,UC_ID1388,UC_ID1972,Pump Overheating99
UC_ID1886,Over-Flow Rate Alarm99,UC_ID1816,UC_ID1080,Maximum Safe Dose99
UC_ID1887,Upstream Occlusion99,UC_ID148,UC_ID399,Bolus request too soon99
UC_ID1888,Drug Library Hard Limit99,UC_ID418,UC_ID2211,Pump Priming Failure99
UC_ID1889,Downstream Occlusion99,UC_ID1599,UC_ID1035,Clinician Authentication Failure99
UC_ID1890,Clinician Authentication Failure99,UC_ID2951,UC_ID1255,Under-Flow Rate Alarm99
UC_ID1891,Drug Library Soft Limit99,UC_ID331,UC_ID1335,Drug Library Soft Limit99
UC_ID1892,Under-Flow Rate Alarm99,UC_ID854,UC_ID2056,Upstream Occlusion99
UC_ID1893,Maximum Safe Dose99,UC_ID1500,UC_ID1659,Over-Flow Rate Alarm99
UC_ID1894,Sound Failure99,UC_ID772,UC_ID3000,Prescription Authentication Failure99
UC_ID1895,Air-in-line Embolism99,UC_ID1048,UC_ID481,Patient Authentication Failure99
UC_ID1896,Patient Authentication Failure99,UC_ID2847,UC_ID492,Power-On Self Test Failure99
UC_ID1897,Pump Overheating99,UC_ID717,UC_ID2272,Internal Electronic Failure99
UC_ID1898,Bolus request too soon99,UC_ID157,UC_ID1360,Drug Library Hard Limit99
UC_ID1899,ICE Failure99,UC_ID1171,UC_ID1480,Sound Failure99
UC_ID1900,Power-On Self Test Failure99,UC_ID2073,UC_ID1783,Air-in-line Embolism99
UC_ID1901,Internal Electronic Failure100,UC_ID1550,UC_ID531,ICE Failure100
UC_ID1902,Over-Flow Rate Alarm100,UC_ID10,UC_ID2037,Air-in-line Embolism100
UC_ID1903,ICE Failure100,UC_ID1114,UC_ID2815,Drug Library Soft Limit100
UC_ID1904,Sound Failure100,UC_ID417,UC_ID2156,Maximum Safe Dose100
UC_ID1905,Downstream Occlusion100,UC_ID2578,UC_ID1912,Patient Authentication Failure100
UC_ID1906,Upstream Occlusion100,UC_ID1990,UC_ID2110,Power-On Self Test Failure100
UC_ID1907,Air-in-line Embolism100,UC_ID1527,UC_ID2953,Internal Electronic Failure100
UC_ID1908,Drug Library Hard Limit100,UC_ID407,UC_ID234,Downstream Occlusion100
UC_ID1909,Under-Flow Rate Alarm100,UC_ID2222,UC_ID2793,Bolus request too soon100
UC_ID1910,Bolus request too soon100,UC_ID600,UC_ID1930,Over-Flow Rate Alarm100
UC_ID1911,Patient Authentication Failure100,UC_ID453,UC_ID2029,Drug Library Hard Limit100
UC_ID1912,Drug Library Soft Limit100,UC_ID1298,UC_ID810,Under-Flow Rate Alarm100
UC_ID1913,Pump Overheating100,UC_ID2177,UC_ID2458,Prescription Authentication Failure100
UC_ID1914,Power-On Self Test Failure100,UC_ID675,UC_ID1311,Clinician Authentication Failure100
UC_ID1915,Prescription Authentication Failure100,UC_ID1007,UC_ID1165,Sound Failure100
UC_ID1916,Clinician Authentication Failure100,UC_ID1099,UC_ID1821,Pump Overheating100
UC_ID1917,Maximum Safe Dose100,UC_ID1621,UC_ID1178,Upstream Occlusion100
UC_ID1918,Drug Library Not Present or Corrupted100,UC_ID512,UC_ID941,Drug Library Not Present or Corrupted100
UC_ID1919,Pump Priming Failure100,UC_ID1449,UC_ID1962,Pump Priming Failure100
UC_ID1920,Air-in-line Embolism101,UC_ID75,UC_ID979,Downstream Occlusion101
UC_ID1921,Power-On Self Test Failure101,UC_ID1981,UC_ID1714,Upstream Occlusion101
UC_ID1922,Clinician Authentication Failure101,UC_ID1382,UC_ID642,Clinician Authentication Failure101
UC_ID1923,Over-Flow Rate Alarm101,UC_ID1892,UC_ID1711,Pump Priming Failure101
UC_ID1924,Under-Flow Rate Alarm101,UC_ID272,UC_ID2566,Power-On Self Test Failure101
UC_ID1925,Internal Electronic Failure101,UC_ID53,UC_ID683,Air-in-line Embolism101
UC_ID1926,Pump Overheating101,UC_ID2372,UC_ID2107,Patient Authentication Failure101
UC_ID1927,Drug Library Hard Limit101,UC_ID1891,UC_ID1069,Sound Failure101
UC_ID1928,Drug Library Not Present or Corrupted101,UC_ID1961,UC_ID1489,Maximum Safe Dose101
UC_ID1929,Pump Priming Failure101,UC_ID2719,UC_ID2542,Drug Library Not Present or Corrupted101
UC_ID1930,Maximum Safe Dose101,UC_ID2423,UC_ID2010,Over-Flow Rate Alarm101
UC_ID1931,Sound Failure101,UC_ID965,UC_ID2353,Under-Flow Rate Alarm101
UC_ID1932,Bolus request too soon101,UC_ID377,UC_ID1460,ICE Failure101
UC_ID1933,Downstream Occlusion101,UC_ID2512,UC_ID2561,Drug Library Soft Limit101
UC_ID1934,Prescription Authentication Failure101,UC_ID2366,UC_ID2947,Drug Library Hard Limit101
UC_ID1935,Upstream Occlusion101,UC_ID1734,UC_ID706,Bolus request too soon101
UC_ID1936,ICE Failure101,UC_ID1735,UC_ID2160,Prescription Authentication Failure101
UC_ID1937,Drug Library Soft Limit101,UC_ID172,UC_ID968,Internal Electronic Failure101
UC_ID1938,Patient Authentication Failure101,UC_ID1051,UC_ID1528,Pump Overheating101
UC_ID1939,Downstream Occlusion102,UC_ID738,UC_ID2512,Power-On Self Test Failure102
UC_ID1940,Under-Flow Rate Alarm102,UC_ID1576,UC_ID2262,Air-in-line Embolism102
UC_ID1941,Pump Overheating102,UC_ID2842,UC_ID2393,Drug Library Hard Limit102
UC_ID1942,Bolus request too soon102,UC_ID2972,UC_ID522,Over-Flow Rate Alarm102
UC_ID1943,Sound Failure102,UC_ID1280,UC_ID313,Pump Priming Failure102
UC_ID1944,Drug Library Soft Limit102,UC_ID843,UC_ID2086,Clinician Authentication Failure102
UC_ID1945,Power-On Self Test Failure102,UC_ID305,UC_ID139,Prescription Authentication Failure102
UC_ID1946,Maximum Safe Dose102,UC_ID2946,UC_ID209,Internal Electronic Failure102
UC_ID1947,Pump Priming Failure102,UC_ID480,UC_ID1917,Pump Overheating102
UC_ID1948,Over-Flow Rate Alarm102,UC_ID1082,UC_ID250,Downstream Occlusion102
UC_ID1949,Drug Library Hard Limit102,UC_ID1131,UC_ID729,Sound Failure102
UC_ID1950,Internal Electronic Failure102,UC_ID2281,UC_ID458,Maximum Safe Dose102
UC_ID1951,ICE Failure102,UC_ID427,UC_ID1889,Drug Library Soft Limit102
UC_ID1952,Upstream Occlusion102,UC_ID708,UC_ID1017,Bolus request too soon102
UC_ID1953,Drug Library Not Present or Corrupted102,UC_ID2369,UC_ID933,Under-Flow Rate Alarm102
UC_ID1954,Clinician Authentication Failure102,UC_ID1348,UC_ID2403,ICE Failure102
UC_ID1955,Air-in-line Embolism102,UC_ID1838,UC_ID1693,Drug Library Not Present or Corrupted102
UC_ID1956,Prescription Authentication Failure102,UC_ID2854,UC_ID913,Upstream Occlusion102
UC_ID1957,Patient Authentication Failure102,UC_ID1142,UC_ID824,Patient Authentication Failure102
UC_ID1958,Internal Electronic Failure103,UC_ID476,UC_ID2119,Under-Flow Rate Alarm103
UC_ID1959,Air-in-line Embolism103,UC_ID2542,UC_ID1799,Internal Electronic Failure103
UC_ID1960,Upstream Occlusion103,UC_ID2202,UC_ID2960,Air-in-line Embolism103
UC_ID1961,Over-Flow Rate Alarm103,UC_ID622,UC_ID1551,Sound Failure103
UC_ID1962,Sound Failure103,UC_ID2994,UC_ID2551,Drug Library Not Present or Corrupted103
UC_ID1963,Under-Flow Rate Alarm103,UC_ID2195,UC_ID2914,Drug Library Soft Limit103
UC_ID1964,Pump Overheating103,UC_ID1530,UC_ID2904,Pump Overheating103
UC_ID1965,Clinician Authentication Failure103,UC_ID1509,UC_ID1005,Clinician Authentication Failure103
UC_ID1966,Power-On Self Test Failure103,UC_ID1757,UC_ID477,Pump Priming Failure103
UC_ID1967,Maximum Safe Dose103,UC_ID466,UC_ID1570,Maximum Safe Dose103
UC_ID1968,Pump Priming Failure103,UC_ID35,UC_ID2685,ICE Failure103
UC_ID1969,Patient Authentication Failure103,UC_ID222,UC_ID219,Bolus request too soon103
UC_ID1970,Drug Library Soft Limit103,UC_ID1985,UC_ID120,Prescription Authentication Failure103
UC_ID1971,Drug Library Not Present or Corrupted103,UC_ID1185,UC_ID2065,Downstream Occlusion103
UC_ID1972,Drug Library Hard Limit103,UC_ID2294,UC_ID148,Power-On Self Test Failure103
UC_ID1973,ICE Failure103,UC_ID2211,UC_ID1070,Over-Flow Rate Alarm103
UC_ID1974,Bolus request too soon103,UC_ID1777,UC_ID2975,Drug Library Hard Limit103
UC_ID1975,Prescription Authentication Failure103,UC_ID1275,UC_ID749,Upstream Occlusion103
UC_ID1976,Downstream Occlusion103,UC_ID1448,UC_ID497,Patient Authentication Failure103
UC_ID1977,Drug Library Not Present or Corrupted104,UC_ID1062,UC_ID21,Downstream Occlusion104
UC_ID1978,Pump Overheating104,UC_ID874,UC_ID1431,Maximum Safe Dose104
UC_ID1979,ICE Failure104,UC_ID1215,UC_ID430,Patient Authentication Failure104
UC_ID1980,Air-in-line Embolism104,UC_ID2585,UC_ID298,Pump Overheating104
UC_ID1981,Internal Electronic Failure104,UC_ID2863,UC_ID1351,Drug Library Soft Limit104
UC_ID1982,Over-Flow Rate Alarm104,UC_ID850,UC_ID583,Sound Failure104
UC_ID1983,Sound Failure104,UC_ID605,UC_ID1763,Upstream Occlusion104
UC_ID1984,Drug Library Soft Limit104,UC_ID1673,UC_ID1698,Pump Priming Failure104
UC_ID1985,Under-Flow Rate Alarm104,UC_ID194,UC_ID1059,Air-in-line Embolism104
UC_ID1986,Prescription Authentication Failure104,UC_ID1176,UC_ID876,Drug Library Hard Limit104
UC_ID1987,Power-On Self Test Failure104,UC_ID519,UC_ID2181,Prescription Authentication Failure104
UC_ID1988,Bolus request too soon104,UC_ID1209,UC_ID2588,Clinician Authentication Failure104
UC_ID1989,Patient Authentication Failure104,UC_ID2146,UC_ID2474,Power-On Self Test Failure104
UC_ID1990,Downstream Occlusion104,UC_ID1512,UC_ID1537,ICE Failure104
UC_ID1991,Clinician Authentication Failure104,UC_ID1111,UC_ID1791,Bolus request too soon104
UC_ID1992,Pump Priming Failure104,UC_ID1373,UC_ID1932,Drug Library Not Present or Corrupted104
UC_ID1993,Drug Library Hard Limit104,UC_ID514,UC_ID401,Under-Flow Rate Alarm104
UC_ID1994,Maximum Safe Dose104,UC_ID771,UC_ID1761,Over-Flow Rate Alarm104
UC_ID1995,Upstream Occlusion104,UC_ID559,UC_ID809,Internal Electronic Failure104
UC_ID1996,Pump Overheating105,UC_ID1884,UC_ID722,Upstream Occlusion105
UC_ID1997,Upstream Occlusion105,UC_ID2288,UC_ID2260,Over-Flow Rate Alarm105
UC_ID1998,Prescription Authentication Failure105,UC_ID429,UC_ID1128,Power-On Self Test Failure105
UC_ID1999,ICE Failure105,UC_ID1343,UC_ID1591,Downstream Occlusion105
UC_ID2000,Under-Flow Rate Alarm105,UC_ID497,UC_ID482,Maximum Safe Dose105
UC_ID2001,Clinician Authentication Failure105,UC_ID800,UC_ID981,Internal Electronic Failure105
UC_ID2002,Drug Library Soft Limit105,UC_ID276,UC_ID628,Bolus request too soon105
UC_ID2003,Downstream Occlusion105,UC_ID1642,UC_ID92,Clinician Authentication Failure105
UC_ID2004,Patient Authentication Failure105,UC_ID1998,UC_ID2328,Prescription Authentication Failure105
UC_ID2005,Power-On Self Test Failure105,UC_ID226,UC_ID2452,Drug Library Not Present or Corrupted105
UC_ID2006,Air-in-line Embolism105,UC_ID2437,UC_ID1044,Patient Authentication Failure105
UC_ID2007,Drug Library Hard Limit105,UC_ID882,UC_ID1822,Drug Library Hard Limit105
UC_ID2008,Pump Priming Failure105,UC_ID2055,UC_ID907,Air-in-line Embolism105
UC_ID2009,Sound Failure105,UC_ID200,UC_ID2708,Under-Flow Rate Alarm105
UC_ID2010,Drug Library Not Present or Corrupted105,UC_ID1038,UC_ID360,Pump Overheating105
UC_ID2011,Over-Flow Rate Alarm105,UC_ID1267,UC_ID755,Sound Failure105
UC_ID2012,Maximum Safe Dose105,UC_ID2125,UC_ID615,ICE Failure105
UC_ID2013,Bolus request too soon105,UC_ID78,UC_ID2609,Drug Library Soft Limit105
UC_ID2014,Internal Electronic Failure105,UC_ID1655,UC_ID1467,Pump Priming Failure105
UC_ID2015,Pump Overheating106,UC_ID2525,UC_ID1650,Under-Flow Rate Alarm106
UC_ID2016,Downstream Occlusion106,UC_ID1771,UC_ID1870,Air-in-line Embolism106
UC_ID2017,ICE Failure106,UC_ID530,UC_ID2238,Maximum Safe Dose106
UC_ID2018,Patient Authentication Failure106,UC_ID504,UC_ID2746,Drug Library Soft Limit106
UC_ID2019,Over-Flow Rate Alarm106,UC_ID1753,UC_ID898,Prescription Authentication Failure106
UC_ID2020,Prescription Authentication Failure106,UC_ID266,UC_ID1053,Upstream Occlusion106
UC_ID2021,Upstream Occlusion106,UC_ID679,UC_ID425,Drug Library Hard Limit106
UC_ID2022,Internal Electronic Failure106,UC_ID2206,UC_ID1609,Over-Flow Rate Alarm106
UC_ID2023,Maximum Safe Dose106,UC_ID242,UC_ID52,ICE Failure106
UC_ID2024,Pump Priming Failure106,UC_ID1689,UC_ID532,Sound Failure106
UC_ID2025,Drug Library Soft Limit106,UC_ID2454,UC_ID1991,Patient Authentication Failure106
UC_ID2026,Bolus request too soon106,UC_ID1249,UC_ID1205,Clinician Authentication Failure106
UC_ID2027,Clinician Authentication Failure106,UC_ID1246,UC_ID2665,Pump Overheating106
UC_ID2028,Sound Failure106,UC_ID1024,UC_ID1170,Pump Priming Failure106
UC_ID2029,Power-On Self Test Failure106,UC_ID2350,UC_ID2740,Bolus request too soon106
UC_ID2030,Under-Flow Rate Alarm106,UC_ID1580,UC_ID2635,Power-On Self Test Failure106
UC_ID2031,Air-in-line Embolism106,UC_ID2828,UC_ID256,Internal Electronic Failure106
UC_ID2032,Drug Library Hard Limit106,UC_ID21,UC_ID112,Drug Library Not Present or Corrupted106
UC_ID2033,Drug Library Not Present or Corrupted106,UC_ID683,UC_ID1001,Downstream Occlusion106
UC_ID2034,Sound Failure107,UC_ID1245,UC_ID185,Pump Overheating107
UC_ID2035,Drug Library Not Present or Corrupted107,UC_ID233,UC_ID839,Under-Flow Rate Alarm107
UC_ID2036,Prescription Authentication Failure107,UC_ID746,UC_ID779,Maximum Safe Dose107
UC_ID2037,Pump Overheating107,UC_ID1097,UC_ID1509,Patient Authentication Failure107
UC_ID2038,Air-in-line Embolism107,UC_ID384,UC_ID2775,Downstream Occlusion107
UC_ID2039,Patient Authentication Failure107,UC_ID2107,UC_ID2575,Drug Library Soft Limit107
UC_ID2040,Over-Flow Rate Alarm107,UC_ID2621,UC_ID831,Drug Library Hard Limit107
UC_ID2041,Drug Library Hard Limit107,UC_ID1965,UC_ID2507,Over-Flow Rate Alarm107
UC_ID2042,Drug Library Soft Limit107,UC_ID2445,UC_ID1412,Prescription Authentication Failure107
